meses,mes_id,tempmin,tempmax,year
Julio,7,14,25,1956
Julio,7,11.5,26,1956
Julio,7,13,28,1956
Julio,7,14,27.5,1956
Julio,7,12,29,1956
Julio,7,15,32,1957
Julio,7,15,33,1957
Julio,7,17,32,1957
Julio,7,17,32,1957
Julio,7,17,31,1957
Julio,7,14,31,1957
Julio,7,14,30,1957
Julio,7,14,31,1957
Julio,7,13,30,1957
Julio,7,14,28,1957
Julio,7,13,30,1957
Julio,7,15,31,1957
Julio,7,16,31,1957
Julio,7,16,32,1957
Julio,7,16,32,1957
Julio,7,18,28,1957
Julio,7,14,25,1957
Julio,7,15,28,1957
Julio,7,15.5,29,1957
Julio,7,14,28,1957
Julio,7,15,29,1957
Julio,7,18,31,1957
Julio,7,16,30.5,1957
Julio,7,16,30,1957
Julio,7,13,29.5,1957
Julio,7,14,27,1957
Julio,7,15,27,1957
Julio,7,13,30,1957
Julio,7,15,30,1957
Julio,7,16,32,1957
Julio,7,16,32,1957
Julio,7,14,27,1958
Julio,7,15,27,1958
Julio,7,14,28,1958
Julio,7,14,29,1958
Julio,7,14,29,1958
Julio,7,14,30,1958
Julio,7,14,28,1958
Julio,7,15,26,1958
Julio,7,15,27,1958
Julio,7,14,25,1958
Julio,7,14,25,1958
Julio,7,13,28,1958
Julio,7,12,30,1958
Julio,7,12,30,1958
Julio,7,11.5,29,1958
Julio,7,15,24,1958
Julio,7,15,26,1958
Julio,7,14,25,1958
Julio,7,12,27,1958
Julio,7,13,28,1958
Julio,7,15,27,1958
Julio,7,12,25,1958
Julio,7,14,25,1958
Julio,7,14,25,1958
Julio,7,12,25,1958
Julio,7,12,27.5,1958
Julio,7,14,25,1958
Julio,7,14,27,1958
Julio,7,13,27,1958
Julio,7,11,22,1958
Julio,7,13,29,1958
Julio,7,15,27,1959
Julio,7,15,27,1959
Julio,7,11,28,1959
Julio,7,15,29,1959
Julio,7,16,31,1959
Julio,7,13,30,1959
Julio,7,14,30,1959
Julio,7,12,30,1959
Julio,7,16,26,1959
Julio,7,11.5,28,1959
Julio,7,13,28,1959
Julio,7,13,29,1959
Julio,7,13,25,1959
Julio,7,14,26,1959
Julio,7,13,26,1959
Julio,7,12,26,1959
Julio,7,14,25,1959
Julio,7,13,25,1959
Julio,7,13,26,1959
Julio,7,13,26.5,1959
Julio,7,15,27,1959
Julio,7,14,25,1959
Julio,7,13,25,1959
Julio,7,13,26,1959
Julio,7,14,26,1959
Julio,7,14,25,1959
Julio,7,14,23.5,1959
Julio,7,12,27,1959
Julio,7,13,27,1959
Julio,7,13,25,1959
Julio,7,13,26,1959
Julio,7,13,31,1960
Julio,7,14,31,1960
Julio,7,13,31,1960
Julio,7,12,28,1960
Julio,7,14,26,1960
Julio,7,15,25,1960
Julio,7,13,21,1960
Julio,7,12,29,1960
Julio,7,15,29,1960
Julio,7,14,29,1960
Julio,7,14,29,1960
Julio,7,15,28,1960
Julio,7,15,28,1960
Julio,7,15,25,1960
Julio,7,14,26,1960
Julio,7,15,27,1960
Julio,7,15,28,1960
Julio,7,14,27,1960
Julio,7,13,26,1960
Julio,7,14,25,1960
Julio,7,12,26,1960
Julio,7,15,28,1960
Julio,7,14,30,1960
Julio,7,13,31,1960
Julio,7,13,27,1960
Julio,7,12,24,1960
Julio,7,14,25,1960
Julio,7,14,25,1960
Julio,7,11,27,1960
Julio,7,12,29,1960
Julio,7,12,30,1960
Julio,7,11,21,1970
Julio,7,13,22,1970
Julio,7,12,23,1970
Julio,7,12,24,1970
Julio,7,12,25,1970
Julio,7,12,26,1970
Julio,7,12,27.5,1970
Julio,7,15,28,1970
Julio,7,15,29,1970
Julio,7,14,28,1970
Julio,7,13,28,1970
Julio,7,14,28.5,1970
Julio,7,12,28,1970
Julio,7,13,27,1970
Julio,7,13,25,1970
Julio,7,16,26,1970
Julio,7,16,22,1970
Julio,7,15,24,1970
Julio,7,15,24,1970
Julio,7,14,26,1970
Julio,7,14,27,1970
Julio,7,14,27,1970
Julio,7,12,27,1970
Julio,7,15,29,1970
Julio,7,15,27,1970
Julio,7,16,27,1970
Julio,7,15,27,1970
Julio,7,14,26,1970
Julio,7,14,25,1970
Julio,7,15,24,1970
Julio,7,16,27,1970
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,NA,NA,1972
Julio,7,15,29,1973
Julio,7,15,27,1973
Julio,7,15,29,1973
Julio,7,14,25,1973
Julio,7,14,29,1973
Julio,7,16,30,1973
Julio,7,16,30,1973
Julio,7,17,30,1973
Julio,7,15,27,1973
Julio,7,13,26,1973
Julio,7,15,29,1973
Julio,7,14,31,1973
Julio,7,16,30,1973
Julio,7,17,31,1973
Julio,7,16,32,1973
Julio,7,14,26,1973
Julio,7,14,29,1973
Julio,7,14,31,1973
Julio,7,15,32,1973
Julio,7,16,30,1973
Julio,7,15,31,1973
Julio,7,16,30,1973
Julio,7,15,33,1973
Julio,7,17,29,1973
Julio,7,16,28,1973
Julio,7,16,28,1973
Julio,7,17,29,1973
Julio,7,16,29,1973
Julio,7,14,29,1973
Julio,7,15,31,1973
Julio,7,14,28,1973
Julio,7,16,32,1974
Julio,7,16,33,1974
Julio,7,13,32,1974
Julio,7,16,32,1974
Julio,7,17,34,1974
Julio,7,12,34,1974
Julio,7,17,32,1974
Julio,7,10,26,1974
Julio,7,14,26,1974
Julio,7,14,24,1974
Julio,7,16,27,1974
Julio,7,12,29,1974
Julio,7,13,28,1974
Julio,7,18,27,1974
Julio,7,13,29,1974
Julio,7,15,31,1974
Julio,7,15,30,1974
Julio,7,14,28,1974
Julio,7,14,28,1974
Julio,7,15,32,1974
Julio,7,16,31,1974
Julio,7,12,31,1974
Julio,7,16,32,1974
Julio,7,19,34,1974
Julio,7,15,33,1974
Julio,7,16,30,1974
Julio,7,16,31,1974
Julio,7,14,23,1974
Julio,7,15,30,1974
Julio,7,16,31,1974
Julio,7,13,29,1974
Julio,7,16,30,1975
Julio,7,15,32,1975
Julio,7,17,31,1975
Julio,7,16,32,1975
Julio,7,17,33,1975
Julio,7,17,31,1975
Julio,7,15,30,1975
Julio,7,14,32,1975
Julio,7,16,32,1975
Julio,7,15,33,1975
Julio,7,16,33,1975
Julio,7,19,32,1975
Julio,7,17,32,1975
Julio,7,14,25,1975
Julio,7,15,23,1975
Julio,7,12,24,1975
Julio,7,14,25,1975
Julio,7,16,32,1975
Julio,7,19,31,1975
Julio,7,17,30,1975
Julio,7,13,27,1975
Julio,7,14,30,1975
Julio,7,16,31,1975
Julio,7,14,30,1975
Julio,7,14,30,1975
Julio,7,12,30,1975
Julio,7,14,27,1975
Julio,7,16,28,1975
Julio,7,14,31,1975
Julio,7,15,31,1975
Julio,7,16,30,1975
Julio,7,14,32,1976
Julio,7,16,32,1976
Julio,7,14,31,1976
Julio,7,14,30,1976
Julio,7,14,23,1976
Julio,7,15,24,1976
Julio,7,14,18,1976
Julio,7,11,27,1976
Julio,7,14,29,1976
Julio,7,14,28,1976
Julio,7,14,29,1976
Julio,7,13,28,1976
Julio,7,13,28,1976
Julio,7,13,29,1976
Julio,7,14,30,1976
Julio,7,14,31,1976
Julio,7,13,31,1976
Julio,7,14,27,1976
Julio,7,13,28,1976
Julio,7,12,24,1976
Julio,7,12,27,1976
Julio,7,12,28,1976
Julio,7,13,28,1976
Julio,7,13,27,1976
Julio,7,13,29,1976
Julio,7,13,28,1976
Julio,7,13,28,1976
Julio,7,14,27,1976
Julio,7,13,23,1976
Julio,7,15,30,1976
Julio,7,10,29,1976
Julio,7,13,33,1977
Julio,7,14,32,1977
Julio,7,13,32,1977
Julio,7,13,29,1977
Julio,7,12,31,1977
Julio,7,13,30,1977
Julio,7,12.5,32,1977
Julio,7,13,31,1977
Julio,7,12,30,1977
Julio,7,13.5,31,1977
Julio,7,12.5,29,1977
Julio,7,14,31,1977
Julio,7,12,32,1977
Julio,7,12,31,1977
Julio,7,12,30,1977
Julio,7,11,31,1977
Julio,7,13,33,1977
Julio,7,12,32,1977
Julio,7,14,34,1977
Julio,7,13,34,1977
Julio,7,12,33,1977
Julio,7,12.5,31,1977
Julio,7,13,32,1977
Julio,7,14,33,1977
Julio,7,12,32,1977
Julio,7,14,32,1977
Julio,7,13,32,1977
Julio,7,14,34,1977
Julio,7,11.5,32.5,1977
Julio,7,13.5,30,1977
Julio,7,12,30,1977
Julio,7,12,30,1978
Julio,7,13,31,1978
Julio,7,13,32,1978
Julio,7,14,29,1978
Julio,7,13,29,1978
Julio,7,12,31,1978
Julio,7,11.5,32,1978
Julio,7,12.5,31,1978
Julio,7,13,30,1978
Julio,7,12.5,30,1978
Julio,7,12,30,1978
Julio,7,15,29,1978
Julio,7,14,28.5,1978
Julio,7,12.5,29.5,1978
Julio,7,11.5,33,1978
Julio,7,16.5,32,1978
Julio,7,13,32,1978
Julio,7,14,29,1978
Julio,7,15,31,1978
Julio,7,14,30,1978
Julio,7,13,29.5,1978
Julio,7,12,28.5,1978
Julio,7,11.5,32,1978
Julio,7,12.5,29,1978
Julio,7,13,30,1978
Julio,7,12,27,1978
Julio,7,14,29,1978
Julio,7,15,28,1978
Julio,7,14,29,1978
Julio,7,16,28,1978
Julio,7,15,32,1978
Julio,7,15,32,1979
Julio,7,16,33.5,1979
Julio,7,16,32,1979
Julio,7,14,30.5,1979
Julio,7,16.5,31.5,1979
Julio,7,16,30.5,1979
Julio,7,14.5,32,1979
Julio,7,16.5,32.5,1979
Julio,7,17,30.5,1979
Julio,7,15,32,1979
Julio,7,16.5,32,1979
Julio,7,16,32.5,1979
Julio,7,15,29,1979
Julio,7,14,30,1979
Julio,7,14.5,31,1979
Julio,7,14,30.5,1979
Julio,7,15.5,30.5,1979
Julio,7,14,26.5,1979
Julio,7,14.5,28.5,1979
Julio,7,15.5,25,1979
Julio,7,14,29.5,1979
Julio,7,12,29,1979
Julio,7,14,29.5,1979
Julio,7,15.5,34,1979
Julio,7,15,31.5,1979
Julio,7,15,31,1979
Julio,7,14,28.5,1979
Julio,7,14,29.5,1979
Julio,7,13.5,28.5,1979
Julio,7,13.5,28.5,1979
Julio,7,15,29.5,1979
Julio,7,11.5,32.5,1980
Julio,7,9.5,31,1980
Julio,7,12.5,32,1980
Julio,7,10,28,1980
Julio,7,11,29,1980
Julio,7,11,29,1980
Julio,7,12.5,32,1980
Julio,7,11.5,32,1980
Julio,7,12.5,31.5,1980
Julio,7,12.5,28.5,1980
Julio,7,11,28.5,1980
Julio,7,8,29.5,1980
Julio,7,9.5,28.5,1980
Julio,7,8.5,29,1980
Julio,7,12,33,1980
Julio,7,11.5,30,1980
Julio,7,11,32,1980
Julio,7,11.5,32.5,1980
Julio,7,12.5,31.5,1980
Julio,7,10.5,32,1980
Julio,7,11.5,28,1980
Julio,7,8.5,28,1980
Julio,7,8.5,27.5,1980
Julio,7,9.5,26.5,1980
Julio,7,9,28,1980
Julio,7,11.5,30,1980
Julio,7,10,28.5,1980
Julio,7,10.5,29.5,1980
Julio,7,10,26,1980
Julio,7,10.5,29,1980
Julio,7,9.5,26.5,1980
Julio,7,15,28.5,1981
Julio,7,14.5,26.5,1981
Julio,7,13.5,29.5,1981
Julio,7,14.5,29,1981
Julio,7,14,28,1981
Julio,7,14.5,27.5,1981
Julio,7,13,28.5,1981
Julio,7,13.5,27.5,1981
Julio,7,11.5,26.5,1981
Julio,7,13,28,1981
Julio,7,12.5,29.5,1981
Julio,7,13,28.5,1981
Julio,7,13.5,28,1981
Julio,7,13,28.5,1981
Julio,7,12.5,29.5,1981
Julio,7,13,30,1981
Julio,7,13.5,31.5,1981
Julio,7,11.5,31,1981
Julio,7,13.5,29.5,1981
Julio,7,12,29,1981
Julio,7,12.5,31.5,1981
Julio,7,13.5,32.5,1981
Julio,7,13,28,1981
Julio,7,14,30,1981
Julio,7,15,30.5,1981
Julio,7,13.5,28.5,1981
Julio,7,14.5,28,1981
Julio,7,14,28.5,1981
Julio,7,11.5,28.5,1981
Julio,7,13.5,28,1981
Julio,7,13,31.5,1981
Julio,7,14.5,27,1982
Julio,7,13,27.5,1982
Julio,7,14.5,27.5,1982
Julio,7,13.5,28,1982
Julio,7,14.5,27,1982
Julio,7,14.5,28.5,1982
Julio,7,13.5,30.5,1982
Julio,7,15.5,31,1982
Julio,7,14.5,30.5,1982
Julio,7,15.5,31.5,1982
Julio,7,16,30.5,1982
Julio,7,16.5,31,1982
Julio,7,14,29,1982
Julio,7,14,28,1982
Julio,7,13.5,29.5,1982
Julio,7,16,28.5,1982
Julio,7,15,28,1982
Julio,7,13.5,24.5,1982
Julio,7,14,24,1982
Julio,7,13.5,23,1982
Julio,7,14,27,1982
Julio,7,14,27.5,1982
Julio,7,13,28.5,1982
Julio,7,14.5,26.5,1982
Julio,7,14,30.5,1982
Julio,7,14.5,30,1982
Julio,7,15,28.5,1982
Julio,7,12.5,25,1982
Julio,7,14,30,1982
Julio,7,15,30,1982
Julio,7,13.5,30.5,1982
Julio,7,14.5,32.5,1983
Julio,7,15.5,32.5,1983
Julio,7,12.5,32.5,1983
Julio,7,14.5,31.5,1983
Julio,7,14,26,1983
Julio,7,12.5,25.5,1983
Julio,7,13.5,25.5,1983
Julio,7,9.5,28,1983
Julio,7,13.5,28.5,1983
Julio,7,11.5,28,1983
Julio,7,12.5,29,1983
Julio,7,13,29,1983
Julio,7,11.5,30.5,1983
Julio,7,13.5,30.5,1983
Julio,7,15.5,31.5,1983
Julio,7,14.5,30,1983
Julio,7,14,29,1983
Julio,7,15.5,30,1983
Julio,7,14.5,26,1983
Julio,7,12.5,24,1983
Julio,7,12,29.5,1983
Julio,7,13,26,1983
Julio,7,10.5,28,1983
Julio,7,14,30.5,1983
Julio,7,13,32,1983
Julio,7,15,32.5,1983
Julio,7,15.5,33,1983
Julio,7,14.5,32.5,1983
Julio,7,15,31.5,1983
Julio,7,13.5,31,1983
Julio,7,13,29.5,1983
Julio,7,12.5,27.5,1984
Julio,7,16.5,29.5,1984
Julio,7,15.5,28.5,1984
Julio,7,14.5,29,1984
Julio,7,13.5,27.5,1984
Julio,7,13,23.5,1984
Julio,7,13.5,23,1984
Julio,7,14.5,22.5,1984
Julio,7,12.5,27,1984
Julio,7,14,22,1984
Julio,7,13.5,23.5,1984
Julio,7,11.5,22,1984
Julio,7,12,22.5,1984
Julio,7,13.5,24.5,1984
Julio,7,14.5,24,1984
Julio,7,12.5,22,1984
Julio,7,12,24.3,1984
Julio,7,13.5,25.5,1984
Julio,7,11,27.5,1984
Julio,7,13.5,26,1984
Julio,7,11.5,29,1984
Julio,7,14,25.5,1984
Julio,7,12.5,27,1984
Julio,7,13.5,25,1984
Julio,7,13,24,1984
Julio,7,11,26,1984
Julio,7,12.5,23.5,1984
Julio,7,12,24.5,1984
Julio,7,13,24.5,1984
Julio,7,11.5,28.5,1984
Julio,7,12.5,29,1984
Julio,7,9,29,1985
Julio,7,10,28,1985
Julio,7,13.5,28.5,1985
Julio,7,15.5,21,1985
Julio,7,10.5,29.5,1985
Julio,7,11.5,30,1985
Julio,7,11,30,1985
Julio,7,13,28,1985
Julio,7,16,26.5,1985
Julio,7,11.5,27,1985
Julio,7,13,27.5,1985
Julio,7,12.5,29,1985
Julio,7,11.5,29.5,1985
Julio,7,11,28.5,1985
Julio,7,13.5,27,1985
Julio,7,14.5,24.5,1985
Julio,7,13.5,27.5,1985
Julio,7,14.5,27,1985
Julio,7,12.5,29.5,1985
Julio,7,14.5,29,1985
Julio,7,14,28.5,1985
Julio,7,12.5,29,1985
Julio,7,13,28.5,1985
Julio,7,13.5,26.5,1985
Julio,7,13.5,24,1985
Julio,7,15.5,28.5,1985
Julio,7,11.5,27.5,1985
Julio,7,13.5,28.5,1985
Julio,7,13,28,1985
Julio,7,13.5,28.5,1985
Julio,7,14,25,1985
Julio,7,16.2,29.4,1986
Julio,7,15.8,27.6,1986
Julio,7,13.8,27.2,1986
Julio,7,14.4,26.8,1986
Julio,7,13.8,27.3,1986
Julio,7,14.3,28.4,1986
Julio,7,15.2,27.4,1986
Julio,7,11.8,25.4,1986
Julio,7,12.8,27.4,1986
Julio,7,11.8,26.6,1986
Julio,7,13.5,28.3,1986
Julio,7,12.6,26.7,1986
Julio,7,11.7,27.2,1986
Julio,7,13.8,24.4,1986
Julio,7,13.2,18.8,1986
Julio,7,11.4,19.6,1986
Julio,7,13.2,20.8,1986
Julio,7,11.2,25.8,1986
Julio,7,13.2,27.2,1986
Julio,7,14.1,26.8,1986
Julio,7,14.8,26.7,1986
Julio,7,11.8,27.4,1986
Julio,7,13.6,29.4,1986
Julio,7,14.2,26.9,1986
Julio,7,13.2,27.8,1986
Julio,7,13.2,29.3,1986
Julio,7,14.1,29.8,1986
Julio,7,13,30.4,1986
Julio,7,12.8,28.9,1986
Julio,7,13.3,29.7,1986
Julio,7,1.3,28.6,1986
Julio,7,14.3,31.8,1987
Julio,7,13.6,32.8,1987
Julio,7,15.2,33.2,1987
Julio,7,14.8,32.7,1987
Julio,7,16.4,33.6,1987
Julio,7,18.1,33.4,1987
Julio,7,15.6,32.4,1987
Julio,7,14.2,30.8,1987
Julio,7,15.4,30.2,1987
Julio,7,16.4,27.8,1987
Julio,7,15.2,30.2,1987
Julio,7,16.7,29.3,1987
Julio,7,17.4,29.8,1987
Julio,7,15.6,28.3,1987
Julio,7,14.4,26.7,1987
Julio,7,15.2,22.8,1987
Julio,7,15.8,27.2,1987
Julio,7,15.6,28.2,1987
Julio,7,14.4,26.4,1987
Julio,7,15.8,29.6,1987
Julio,7,15.2,28.8,1987
Julio,7,15.4,27.2,1987
Julio,7,16.4,27.8,1987
Julio,7,15.6,26.7,1987
Julio,7,14.6,24.6,1987
Julio,7,14.4,22.8,1987
Julio,7,14.2,27.8,1987
Julio,7,15.4,25.8,1987
Julio,7,14.6,27.5,1987
Julio,7,14.2,24.6,1987
Julio,7,14.8,25.7,1987
Julio,7,15,25,1988
Julio,7,15,25,1988
Julio,7,15,24,1988
Julio,7,16,27,1988
Julio,7,15,27,1988
Julio,7,14,27.5,1988
Julio,7,14.5,22.5,1988
Julio,7,15,27.5,1988
Julio,7,15,27,1988
Julio,7,15,22,1988
Julio,7,15.5,28,1988
Julio,7,16,28,1988
Julio,7,15,28,1988
Julio,7,14.5,30.5,1988
Julio,7,16,29,1988
Julio,7,15.5,27.5,1988
Julio,7,14.5,26.5,1988
Julio,7,14,22,1988
Julio,7,14,25,1988
Julio,7,13,27,1988
Julio,7,9,26,1988
Julio,7,14,21,1988
Julio,7,15,25,1988
Julio,7,15,25,1988
Julio,7,14,26,1988
Julio,7,14,26,1988
Julio,7,14.5,24.5,1988
Julio,7,14.5,25,1988
Julio,7,13,23.5,1988
Julio,7,14,24.5,1988
Julio,7,14,26,1988
Julio,7,15,32,1994
Julio,7,18,30,1994
Julio,7,13,29,1994
Julio,7,14,29,1994
Julio,7,16,30,1994
Julio,7,16,29,1994
Julio,7,14.5,29.5,1994
Julio,7,14,29,1994
Julio,7,15,28,1994
Julio,7,18,27.5,1994
Julio,7,15.5,29,1994
Julio,7,15,25,1994
Julio,7,15,28,1994
Julio,7,15.5,27,1994
Julio,7,13.5,24,1994
Julio,7,14,26,1994
Julio,7,12,26,1994
Julio,7,11,26,1994
Julio,7,13,27,1994
Julio,7,13,29,1994
Julio,7,14,28,1994
Julio,7,14,28,1994
Julio,7,15,29,1994
Julio,7,15,29,1994
Julio,7,16,28,1994
Julio,7,14,28.5,1994
Julio,7,16,29,1994
Julio,7,13,28,1994
Julio,7,12,29,1994
Julio,7,14,28,1994
Julio,7,14,29,1994
Julio,7,17,27,1995
Julio,7,17,30,1995
Julio,7,16,25,1995
Julio,7,15,28,1995
Julio,7,17,28,1995
Julio,7,14,24,1995
Julio,7,14,27,1995
Julio,7,15,26,1995
Julio,7,13,24,1995
Julio,7,14,25,1995
Julio,7,14,26,1995
Julio,7,16,27.5,1995
Julio,7,15.5,27,1995
Julio,7,15,27,1995
Julio,7,14,27,1995
Julio,7,18,28,1995
Julio,7,14,24,1995
Julio,7,14,24,1995
Julio,7,14,24,1995
Julio,7,13,26,1995
Julio,7,15,26,1995
Julio,7,14,29,1995
Julio,7,15,29,1995
Julio,7,15,29,1995
Julio,7,12,28,1995
Julio,7,16,29,1995
Julio,7,15,30,1995
Julio,7,17,29,1995
Julio,7,17,27,1995
Julio,7,17,31,1995
Julio,7,16,28.5,1995
Julio,7,14,26,1996
Julio,7,15,27,1996
Julio,7,16,29,1996
Julio,7,16,29,1996
Julio,7,17,28,1996
Julio,7,14,27,1996
Julio,7,14,26,1996
Julio,7,15,28,1996
Julio,7,14,27,1996
Julio,7,14,28,1996
Julio,7,15,28,1996
Julio,7,15,27,1996
Julio,7,12,28,1996
Julio,7,13,29,1996
Julio,7,16,27,1996
Julio,7,16,28,1996
Julio,7,14,28,1996
Julio,7,15,29,1996
Julio,7,16,28,1996
Julio,7,15,30,1996
Julio,7,16,29,1996
Julio,7,14,28,1996
Julio,7,14,29,1996
Julio,7,17,28,1996
Julio,7,15,26,1996
Julio,7,13,26,1996
Julio,7,13,28,1996
Julio,7,16,28,1996
Julio,7,16,29,1996
Julio,7,16,29,1996
Julio,7,16.5,29,1996
Julio,7,16,28,1997
Julio,7,16,28.5,1997
Julio,7,15,27,1997
Julio,7,15,28,1997
Julio,7,14,26,1997
Julio,7,15,27,1997
Julio,7,15,28,1997
Julio,7,14.5,29,1997
Julio,7,15,23,1997
Julio,7,14,27,1997
Julio,7,14,25,1997
Julio,7,14,29,1997
Julio,7,15,28,1997
Julio,7,18,29,1997
Julio,7,15,27,1997
Julio,7,15,28,1997
Julio,7,16.5,28,1997
Julio,7,14,26,1997
Julio,7,14,25,1997
Julio,7,14,29,1997
Julio,7,15,27,1997
Julio,7,14,27,1997
Julio,7,14,28,1997
Julio,7,15,28,1997
Julio,7,14,28.5,1997
Julio,7,15,28,1997
Julio,7,14,29,1997
Julio,7,15,26,1997
Julio,7,15,27,1997
Julio,7,14,28,1997
Julio,7,14,28,1997
Julio,7,17.5,29.5,1998
Julio,7,16,28,1998
Julio,7,18,29,1998
Julio,7,16,26,1998
Julio,7,16,29,1998
Julio,7,14,29,1998
Julio,7,12,28,1998
Julio,7,14.5,29.5,1998
Julio,7,18,31,1998
Julio,7,18,28,1998
Julio,7,19,33,1998
Julio,7,18,31,1998
Julio,7,17,33,1998
Julio,7,18.5,30,1998
Julio,7,15,27,1998
Julio,7,18,26,1998
Julio,7,15,26,1998
Julio,7,19,30,1998
Julio,7,17,29,1998
Julio,7,14.5,27,1998
Julio,7,17,29,1998
Julio,7,15.5,29,1998
Julio,7,15,28,1998
Julio,7,15.5,28,1998
Julio,7,15,31,1998
Julio,7,16,27,1998
Julio,7,16.5,26,1998
Julio,7,15,28,1998
Julio,7,15.5,27,1998
Julio,7,15.5,28,1998
Julio,7,16,29,1998
Julio,7,15.5,29.4,1999
Julio,7,14,28.5,1999
Julio,7,14,27,1999
Julio,7,14.8,24,1999
Julio,7,16,21.5,1999
Julio,7,14.5,23,1999
Julio,7,13,23,1999
Julio,7,12,26.5,1999
Julio,7,12.5,27,1999
Julio,7,15,23.5,1999
Julio,7,13.6,23.5,1999
Julio,7,13,26,1999
Julio,7,13.5,26,1999
Julio,7,12.5,28.5,1999
Julio,7,13.2,28,1999
Julio,7,14.5,28.5,1999
Julio,7,14,27.4,1999
Julio,7,15.5,25.4,1999
Julio,7,15.5,25,1999
Julio,7,14,25,1999
Julio,7,14,26,1999
Julio,7,14.5,24,1999
Julio,7,13.8,26.5,1999
Julio,7,13.5,27.5,1999
Julio,7,14.5,27,1999
Julio,7,15,26.5,1999
Julio,7,13.5,25.5,1999
Julio,7,12,28,1999
Julio,7,12.6,28.8,1999
Julio,7,14,27.5,1999
Julio,7,14,27.5,1999
Julio,7,16,28.5,2000
Julio,7,15,29.5,2000
Julio,7,15,27.5,2000
Julio,7,15,28,2000
Julio,7,13,25,2000
Julio,7,13.8,23.8,2000
Julio,7,12,27.5,2000
Julio,7,12.5,25,2000
Julio,7,14,27,2000
Julio,7,14.5,28.2,2000
Julio,7,14,27.4,2000
Julio,7,14,29.5,2000
Julio,7,13.8,27.5,2000
Julio,7,13.6,28,2000
Julio,7,12,29.5,2000
Julio,7,13,29,2000
Julio,7,13.5,29,2000
Julio,7,13.5,29.5,2000
Julio,7,12.5,29,2000
Julio,7,12.4,29.3,2000
Julio,7,15,29.5,2000
Julio,7,14.5,29,2000
Julio,7,14,27.5,2000
Julio,7,14.8,29,2000
Julio,7,15.3,28.5,2000
Julio,7,13.5,29.4,2000
Julio,7,13.5,28.5,2000
Julio,7,13,28,2000
Julio,7,13,26.4,2000
Julio,7,14.5,25.5,2000
Julio,7,13,26,2000
Agosto,8,14.5,20.5,1941
Agosto,8,13.5,23.5,1941
Agosto,8,10.5,26,1941
Agosto,8,13,28,1941
Agosto,8,14,26.5,1941
Agosto,8,14.5,27,1941
Agosto,8,15.5,25.5,1941
Agosto,8,14,24,1941
Agosto,8,13,24.5,1941
Agosto,8,14,25.5,1941
Agosto,8,15.5,24.5,1941
Agosto,8,14.5,25,1941
Agosto,8,14,26.5,1941
Agosto,8,12.5,26,1941
Agosto,8,14,23.5,1941
Agosto,8,14,25,1941
Agosto,8,12,27,1941
Agosto,8,14,28,1941
Agosto,8,13.5,29,1941
Agosto,8,13,30.5,1941
Agosto,8,13,30,1941
Agosto,8,14.5,29.5,1941
Agosto,8,13.5,29.5,1941
Agosto,8,13.5,29,1941
Agosto,8,14,27,1941
Agosto,8,16,29,1941
Agosto,8,16,28.5,1941
Agosto,8,15,27.5,1941
Agosto,8,15,27,1941
Agosto,8,15,27,1941
Agosto,8,12.5,28.5,1941
Agosto,8,14,29.5,1942
Agosto,8,13.5,29.5,1942
Agosto,8,13.5,29.5,1942
Agosto,8,12,30,1942
Agosto,8,12.5,28.5,1942
Agosto,8,13,28,1942
Agosto,8,15,27,1942
Agosto,8,13,27,1942
Agosto,8,12.5,28,1942
Agosto,8,12,30,1942
Agosto,8,12,28.5,1942
Agosto,8,12,31,1942
Agosto,8,16,30,1942
Agosto,8,12,29.5,1942
Agosto,8,14,29.5,1942
Agosto,8,12.5,28,1942
Agosto,8,15,28.6,1942
Agosto,8,14,26.5,1942
Agosto,8,14,27.5,1942
Agosto,8,14.5,27,1942
Agosto,8,15,28,1942
Agosto,8,13.5,27,1942
Agosto,8,14.5,28.5,1942
Agosto,8,16,27.5,1942
Agosto,8,13,27.5,1942
Agosto,8,13,27,1942
Agosto,8,14,29.5,1942
Agosto,8,11.5,29.5,1942
Agosto,8,11.5,29,1942
Agosto,8,11.5,28.5,1942
Agosto,8,15,28.5,1942
Agosto,8,14,26,1943
Agosto,8,10.5,28.5,1943
Agosto,8,14.5,29.5,1943
Agosto,8,12,29,1943
Agosto,8,13,28.5,1943
Agosto,8,11.5,27,1943
Agosto,8,13.5,29,1943
Agosto,8,13,29,1943
Agosto,8,13,28,1943
Agosto,8,13.5,30,1943
