m,y,tipo,t,nombremes
8,2004,max,31,Agosto
8,2004,max,33,Agosto
8,2004,max,36,Agosto
8,2004,max,34,Agosto
8,2004,max,36,Agosto
8,2004,max,34,Agosto
8,2004,max,35,Agosto
8,2004,max,35,Agosto
8,2004,max,33,Agosto
8,2004,max,30,Agosto
8,2004,max,30,Agosto
8,2004,max,29,Agosto
8,2004,max,33,Agosto
8,2004,max,30,Agosto
8,2004,max,28,Agosto
8,2004,max,28,Agosto
8,2004,max,28,Agosto
8,2004,max,29,Agosto
8,2004,max,28,Agosto
8,2004,max,28,Agosto
8,2004,max,31,Agosto
8,2004,max,30,Agosto
8,2004,max,28,Agosto
8,2004,max,34,Agosto
8,2004,max,34,Agosto
8,2004,max,36,Agosto
8,2004,max,39,Agosto
9,2004,max,39,Septiembre
9,2004,max,38.5,Septiembre
9,2004,max,26,Septiembre
9,2004,max,34,Septiembre
9,2004,max,31.5,Septiembre
9,2004,max,31,Septiembre
9,2004,max,35,Septiembre
9,2004,max,29,Septiembre
9,2004,max,33.5,Septiembre
9,2004,max,35,Septiembre
9,2004,max,36,Septiembre
9,2004,max,35,Septiembre
9,2004,max,27,Septiembre
9,2004,max,26,Septiembre
9,2004,max,27,Septiembre
9,2004,max,30,Septiembre
9,2004,max,31,Septiembre
9,2004,max,30,Septiembre
9,2004,max,22,Septiembre
9,2004,max,24,Septiembre
9,2004,max,31,Septiembre
9,2004,max,28,Septiembre
9,2004,max,33,Septiembre
9,2004,max,33,Septiembre
9,2004,max,34,Septiembre
9,2004,max,35,Septiembre
9,2004,max,35,Septiembre
9,2004,max,21,Septiembre
9,2004,max,22,Septiembre
9,2004,max,22,Septiembre
10,2004,max,25,Octubre
10,2004,max,25,Octubre
10,2004,max,28,Octubre
10,2004,max,28,Octubre
10,2004,max,27,Octubre
10,2004,max,36,Octubre
10,2004,max,36,Octubre
10,2004,max,37,Octubre
10,2004,max,32,Octubre
10,2004,max,21,Octubre
10,2004,max,23,Octubre
10,2004,max,24,Octubre
10,2004,max,32,Octubre
10,2004,max,29,Octubre
10,2004,max,23,Octubre
10,2004,max,21,Octubre
10,2004,max,21,Octubre
10,2004,max,20,Octubre
10,2004,max,19,Octubre
10,2004,max,17,Octubre
10,2004,max,19,Octubre
10,2004,max,19,Octubre
10,2004,max,21,Octubre
10,2004,max,19,Octubre
10,2004,max,19,Octubre
10,2004,max,17,Octubre
10,2004,max,15,Octubre
10,2004,max,15,Octubre
10,2004,max,18.5,Octubre
10,2004,max,22,Octubre
10,2004,max,20,Octubre
11,2004,max,21,Noviembre
11,2004,max,25,Noviembre
11,2004,max,21,Noviembre
11,2004,max,18,Noviembre
11,2004,max,17,Noviembre
11,2004,max,20,Noviembre
11,2004,max,19,Noviembre
11,2004,max,15,Noviembre
11,2004,max,18,Noviembre
11,2004,max,19,Noviembre
11,2004,max,21,Noviembre
11,2004,max,18,Noviembre
11,2004,max,18,Noviembre
11,2004,max,21,Noviembre
11,2004,max,24,Noviembre
11,2004,max,22,Noviembre
11,2004,max,22,Noviembre
11,2004,max,23.5,Noviembre
11,2004,max,21,Noviembre
11,2004,max,16,Noviembre
11,2004,max,13,Noviembre
11,2004,max,11,Noviembre
11,2004,max,15,Noviembre
11,2004,max,20,Noviembre
11,2004,max,22,Noviembre
11,2004,max,18,Noviembre
11,2004,max,15,Noviembre
11,2004,max,14,Noviembre
11,2004,max,14,Noviembre
11,2004,max,18,Noviembre
12,2004,max,19,Diciembre
12,2004,max,17,Diciembre
12,2004,max,18,Diciembre
12,2004,max,9,Diciembre
12,2004,max,12,Diciembre
12,2004,max,13,Diciembre
12,2004,max,13,Diciembre
12,2004,max,16,Diciembre
12,2004,max,23,Diciembre
12,2004,max,29,Diciembre
12,2004,max,27,Diciembre
12,2004,max,24,Diciembre
12,2004,max,24,Diciembre
12,2004,max,28,Diciembre
12,2004,max,27,Diciembre
12,2004,max,21,Diciembre
12,2004,max,18,Diciembre
12,2004,max,24,Diciembre
12,2004,max,29,Diciembre
12,2004,max,21,Diciembre
12,2004,max,18,Diciembre
12,2004,max,20,Diciembre
12,2004,max,16,Diciembre
12,2004,max,16,Diciembre
12,2004,max,18,Diciembre
12,2004,max,15,Diciembre
12,2004,max,16,Diciembre
12,2004,max,15,Diciembre
12,2004,max,15,Diciembre
12,2004,max,15,Diciembre
12,2004,max,13,Diciembre
1,2005,max,14,Enero 
1,2005,max,15,Enero 
1,2005,max,14,Enero 
1,2005,max,9,Enero 
1,2005,max,14,Enero 
1,2005,max,13,Enero 
1,2005,max,13,Enero 
1,2005,max,16,Enero 
1,2005,max,18,Enero 
1,2005,max,19,Enero 
1,2005,max,14,Enero 
1,2005,max,16,Enero 
1,2005,max,17,Enero 
1,2005,max,20,Enero 
1,2005,max,21,Enero 
1,2005,max,27,Enero 
1,2005,max,27,Enero 
1,2005,max,28,Enero 
1,2005,max,28,Enero 
1,2005,max,21,Enero 
1,2005,max,20,Enero 
1,2005,max,23,Enero 
1,2005,max,23,Enero 
1,2005,max,20,Enero 
1,2005,max,20,Enero 
1,2005,max,16,Enero 
1,2005,max,15,Enero 
1,2005,max,16,Enero 
1,2005,max,14,Enero 
1,2005,max,17,Enero 
1,2005,max,18,Enero 
2,2005,max,19,Febrero
2,2005,max,17,Febrero
2,2005,max,19,Febrero
2,2005,max,22,Febrero
2,2005,max,18,Febrero
2,2005,max,12,Febrero
2,2005,max,11,Febrero
2,2005,max,17,Febrero
2,2005,max,21,Febrero
2,2005,max,16,Febrero
2,2005,max,16,Febrero
2,2005,max,12,Febrero
2,2005,max,18,Febrero
2,2005,max,16,Febrero
2,2005,max,18,Febrero
2,2005,max,21,Febrero
2,2005,max,19,Febrero
2,2005,max,18,Febrero
2,2005,max,18,Febrero
2,2005,max,17,Febrero
2,2005,max,17,Febrero
2,2005,max,14,Febrero
2,2005,max,14,Febrero
2,2005,max,17,Febrero
2,2005,max,18,Febrero
2,2005,max,16,Febrero
2,2005,max,18,Febrero
2,2005,max,19,Febrero
3,2005,max,18,Marzo
3,2005,max,18,Marzo
3,2005,max,17,Marzo
3,2005,max,15,Marzo
3,2005,max,16,Marzo
3,2005,max,19,Marzo
3,2005,max,24,Marzo
3,2005,max,25,Marzo
3,2005,max,29,Marzo
3,2005,max,27,Marzo
3,2005,max,25,Marzo
3,2005,max,21,Marzo
3,2005,max,17,Marzo
3,2005,max,19,Marzo
3,2005,max,21,Marzo
3,2005,max,22,Marzo
3,2005,max,21,Marzo
3,2005,max,12,Marzo
3,2005,max,17,Marzo
3,2005,max,18,Marzo
3,2005,max,19,Marzo
3,2005,max,20,Marzo
3,2005,max,15,Marzo
3,2005,max,14,Marzo
3,2005,max,17,Marzo
3,2005,max,24,Marzo
3,2005,max,23,Marzo
3,2005,max,12,Marzo
3,2005,max,18,Marzo
3,2005,max,22,Marzo
3,2005,max,24,Marzo
4,2005,max,29,Abril
4,2005,max,27,Abril
4,2005,max,21,Abril
4,2005,max,17,Abril
4,2005,max,29,Abril
4,2005,max,29,Abril
4,2005,max,23,Abril
4,2005,max,19,Abril
4,2005,max,16,Abril
4,2005,max,22,Abril
4,2005,max,26,Abril
4,2005,max,26,Abril
4,2005,max,24,Abril
4,2005,max,26,Abril
4,2005,max,26,Abril
4,2005,max,27,Abril
4,2005,max,22,Abril
4,2005,max,18,Abril
4,2005,max,16,Abril
4,2005,max,21,Abril
4,2005,max,26,Abril
4,2005,max,19,Abril
4,2005,max,21,Abril
4,2005,max,19,Abril
4,2005,max,19,Abril
4,2005,max,22,Abril
4,2005,max,18,Abril
4,2005,max,15,Abril
4,2005,max,20,Abril
4,2005,max,23,Abril
5,2005,max,22,Mayo
5,2005,max,23,Mayo
5,2005,max,23,Mayo
5,2005,max,22,Mayo
5,2005,max,20,Mayo
5,2005,max,17,Mayo
5,2005,max,20,Mayo
5,2005,max,23,Mayo
5,2005,max,23,Mayo
5,2005,max,20,Mayo
5,2005,max,23,Mayo
5,2005,max,28,Mayo
5,2005,max,31,Mayo
5,2005,max,31,Mayo
5,2005,max,30,Mayo
5,2005,max,24,Mayo
5,2005,max,23,Mayo
5,2005,max,28,Mayo
5,2005,max,32,Mayo
5,2005,max,33,Mayo
5,2005,max,35,Mayo
5,2005,max,34.5,Mayo
5,2005,max,30,Mayo
5,2005,max,27,Mayo
5,2005,max,30,Mayo
5,2005,max,29,Mayo
5,2005,max,24,Mayo
5,2005,max,24,Mayo
5,2005,max,25,Mayo
5,2005,max,23,Mayo
5,2005,max,25,Mayo
6,2005,max,24,Junio
6,2005,max,25,Junio
6,2005,max,24,Junio
6,2005,max,23,Junio
6,2005,max,20,Junio
6,2005,max,24,Junio
6,2005,max,25,Junio
6,2005,max,26,Junio
6,2005,max,21,Junio
6,2005,max,24,Junio
6,2005,max,23,Junio
6,2005,max,24,Junio
6,2005,max,27,Junio
6,2005,max,27,Junio
6,2005,max,23,Junio
6,2005,max,24,Junio
6,2005,max,23,Junio
6,2005,max,22,Junio
6,2005,max,24,Junio
6,2005,max,26,Junio
6,2005,max,28,Junio
6,2005,max,27,Junio
6,2005,max,29,Junio
6,2005,max,30,Junio
6,2005,max,32,Junio
6,2005,max,31,Junio
6,2005,max,34,Junio
6,2005,max,35,Junio
6,2005,max,36,Junio
6,2005,max,37,Junio
7,2005,max,37,Julio
7,2005,max,32,Julio
7,2005,max,33,Julio
7,2005,max,34,Julio
7,2005,max,36,Julio
7,2005,max,34,Julio
7,2005,max,32,Julio
7,2005,max,33,Julio
7,2005,max,31,Julio
7,2005,max,30,Julio
7,2005,max,30,Julio
7,2005,max,35,Julio
7,2005,max,41,Julio
7,2005,max,38,Julio
7,2005,max,33,Julio
7,2005,max,34,Julio
7,2005,max,35,Julio
7,2005,max,35,Julio
7,2005,max,35,Julio
7,2005,max,31,Julio
7,2005,max,40,Julio
7,2005,max,32,Julio
7,2005,max,31,Julio
7,2005,max,33,Julio
7,2005,max,32,Julio
7,2005,max,33,Julio
7,2005,max,34,Julio
7,2005,max,35,Julio
7,2005,max,35,Julio
7,2005,max,37,Julio
7,2005,max,35,Julio
8,2005,max,34,Agosto
8,2005,max,33,Agosto
8,2005,max,33,Agosto
8,2005,max,37,Agosto
8,2005,max,36,Agosto
8,2005,max,36,Agosto
8,2005,max,32,Agosto
8,2005,max,32,Agosto
8,2005,max,31,Agosto
8,2005,max,31,Agosto
8,2005,max,28,Agosto
8,2005,max,27,Agosto
8,2005,max,26,Agosto
8,2005,max,27,Agosto
8,2005,max,28,Agosto
8,2005,max,29,Agosto
8,2005,max,31,Agosto
8,2005,max,30,Agosto
8,2005,max,29,Agosto
8,2005,max,34,Agosto
8,2005,max,37,Agosto
8,2005,max,36,Agosto
8,2005,max,31,Agosto
8,2005,max,35,Agosto
8,2005,max,37,Agosto
8,2005,max,39,Agosto
8,2005,max,42,Agosto
8,2005,max,44,Agosto
8,2005,max,42,Agosto
8,2005,max,37,Agosto
8,2005,max,31,Agosto
9,2005,max,31,Septiembre
9,2005,max,35,Septiembre
9,2005,max,35,Septiembre
9,2005,max,37,Septiembre
9,2005,max,37,Septiembre
9,2005,max,37,Septiembre
9,2005,max,35,Septiembre
9,2005,max,31,Septiembre
9,2005,max,27,Septiembre
9,2005,max,26,Septiembre
9,2005,max,25,Septiembre
9,2005,max,25.5,Septiembre
9,2005,max,25,Septiembre
9,2005,max,25,Septiembre
9,2005,max,26,Septiembre
9,2005,max,27,Septiembre
9,2005,max,29,Septiembre
9,2005,max,29,Septiembre
9,2005,max,31,Septiembre
9,2005,max,33,Septiembre
9,2005,max,33,Septiembre
9,2005,max,33,Septiembre
9,2005,max,33,Septiembre
9,2005,max,31,Septiembre
9,2005,max,31,Septiembre
9,2005,max,35,Septiembre
9,2005,max,34,Septiembre
9,2005,max,39,Septiembre
9,2005,max,38,Septiembre
9,2005,max,34,Septiembre
10,2005,max,33,Octubre
10,2005,max,32,Octubre
10,2005,max,30,Octubre
10,2005,max,28,Octubre
10,2005,max,35,Octubre
10,2005,max,36,Octubre
10,2005,max,33,Octubre
10,2005,max,21,Octubre
10,2005,max,24,Octubre
10,2005,max,31,Octubre
10,2005,max,30,Octubre
10,2005,max,29,Octubre
10,2005,max,35,Octubre
10,2005,max,36,Octubre
10,2005,max,29,Octubre
10,2005,max,20,Octubre
10,2005,max,20,Octubre
10,2005,max,19,Octubre
10,2005,max,23,Octubre
10,2005,max,26,Octubre
10,2005,max,23,Octubre
10,2005,max,27,Octubre
10,2005,max,23,Octubre
10,2005,max,24,Octubre
10,2005,max,20,Octubre
10,2005,max,22,Octubre
10,2005,max,26,Octubre
10,2005,max,24,Octubre
10,2005,max,26,Octubre
10,2005,max,28,Octubre
10,2005,max,34,Octubre
11,2005,max,33,Noviembre
11,2005,max,29,Noviembre
11,2005,max,24,Noviembre
11,2005,max,24,Noviembre
11,2005,max,28,Noviembre
11,2005,max,26,Noviembre
11,2005,max,23,Noviembre
11,2005,max,19,Noviembre
11,2005,max,20,Noviembre
11,2005,max,21,Noviembre
11,2005,max,19,Noviembre
11,2005,max,25,Noviembre
11,2005,max,29,Noviembre
11,2005,max,28,Noviembre
11,2005,max,31,Noviembre
11,2005,max,30,Noviembre
11,2005,max,30,Noviembre
11,2005,max,31,Noviembre
11,2005,max,33,Noviembre
11,2005,max,32,Noviembre
11,2005,max,29,Noviembre
11,2005,max,26,Noviembre
11,2005,max,28,Noviembre
11,2005,max,27,Noviembre
11,2005,max,25,Noviembre
11,2005,max,18,Noviembre
11,2005,max,20,Noviembre
11,2005,max,23,Noviembre
11,2005,max,24,Noviembre
11,2005,max,25,Noviembre
12,2005,max,27,Diciembre
12,2005,max,28,Diciembre
12,2005,max,20,Diciembre
12,2005,max,20,Diciembre
12,2005,max,23,Diciembre
12,2005,max,24,Diciembre
12,2005,max,22,Diciembre
12,2005,max,22,Diciembre
12,2005,max,24,Diciembre
12,2005,max,25,Diciembre
12,2005,max,23,Diciembre
12,2005,max,18,Diciembre
12,2005,max,20,Diciembre
12,2005,max,21,Diciembre
12,2005,max,17,Diciembre
12,2005,max,16,Diciembre
12,2005,max,16,Diciembre
12,2005,max,17,Diciembre
12,2005,max,30,Diciembre
12,2005,max,30,Diciembre
12,2005,max,30,Diciembre
12,2005,max,28,Diciembre
12,2005,max,34,Diciembre
12,2005,max,29,Diciembre
12,2005,max,24,Diciembre
12,2005,max,23,Diciembre
12,2005,max,26,Diciembre
12,2005,max,24,Diciembre
12,2005,max,19,Diciembre
12,2005,max,21,Diciembre
12,2005,max,24,Diciembre
1,2006,max,20,Enero 
1,2006,max,17,Enero 
1,2006,max,21,Enero 
1,2006,max,30,Enero 
1,2006,max,29,Enero 
1,2006,max,32,Enero 
1,2006,max,23,Enero 
1,2006,max,25,Enero 
1,2006,max,27,Enero 
1,2006,max,25,Enero 
1,2006,max,24,Enero 
1,2006,max,25,Enero 
1,2006,max,22,Enero 
1,2006,max,19,Enero 
1,2006,max,14,Enero 
1,2006,max,19,Enero 
1,2006,max,24,Enero 
1,2006,max,21,Enero 
1,2006,max,17,Enero 
1,2006,max,21,Enero 
1,2006,max,21,Enero 
1,2006,max,22,Enero 
1,2006,max,21,Enero 
1,2006,max,19,Enero 
1,2006,max,18,Enero 
1,2006,max,20,Enero 
1,2006,max,19,Enero 
1,2006,max,20,Enero 
1,2006,max,19,Enero 
1,2006,max,21,Enero 
1,2006,max,21,Enero 
2,2006,max,23,Febrero
2,2006,max,24,Febrero
2,2006,max,28,Febrero
2,2006,max,27,Febrero
2,2006,max,28,Febrero
2,2006,max,30,Febrero
2,2006,max,30,Febrero
2,2006,max,28,Febrero
2,2006,max,25,Febrero
2,2006,max,30,Febrero
2,2006,max,31,Febrero
2,2006,max,30,Febrero
2,2006,max,29,Febrero
2,2006,max,25,Febrero
2,2006,max,12,Febrero
2,2006,max,17,Febrero
2,2006,max,15,Febrero
2,2006,max,13,Febrero
2,2006,max,14,Febrero
2,2006,max,15,Febrero
2,2006,max,15,Febrero
2,2006,max,22,Febrero
2,2006,max,24,Febrero
2,2006,max,24,Febrero
2,2006,max,26,Febrero
2,2006,max,26,Febrero
2,2006,max,25,Febrero
2,2006,max,18,Febrero
3,2006,max,18,Marzo
3,2006,max,20,Marzo
3,2006,max,18,Marzo
3,2006,max,18,Marzo
3,2006,max,20,Marzo
3,2006,max,21,Marzo
3,2006,max,17,Marzo
3,2006,max,17,Marzo
3,2006,max,16,Marzo
3,2006,max,13,Marzo
3,2006,max,15,Marzo
3,2006,max,12,Marzo
3,2006,max,17,Marzo
3,2006,max,19,Marzo
3,2006,max,19,Marzo
3,2006,max,19,Marzo
3,2006,max,18,Marzo
3,2006,max,12,Marzo
3,2006,max,13,Marzo
3,2006,max,14,Marzo
3,2006,max,14,Marzo
3,2006,max,20,Marzo
3,2006,max,22,Marzo
3,2006,max,26,Marzo
3,2006,max,27,Marzo
3,2006,max,20,Marzo
3,2006,max,20,Marzo
3,2006,max,20,Marzo
3,2006,max,15,Marzo
3,2006,max,18,Marzo
3,2006,max,16,Marzo
4,2006,max,20,Abril
4,2006,max,24,Abril
4,2006,max,25,Abril
4,2006,max,24,Abril
4,2006,max,14,Abril
4,2006,max,18,Abril
4,2006,max,18,Abril
4,2006,max,23,Abril
4,2006,max,19,Abril
4,2006,max,20,Abril
4,2006,max,21,Abril
4,2006,max,23,Abril
4,2006,max,34,Abril
4,2006,max,23,Abril
4,2006,max,19,Abril
4,2006,max,21,Abril
4,2006,max,25,Abril
4,2006,max,24,Abril
4,2006,max,25,Abril
4,2006,max,21,Abril
4,2006,max,17,Abril
4,2006,max,16,Abril
4,2006,max,17,Abril
4,2006,max,21,Abril
4,2006,max,21,Abril
4,2006,max,18,Abril
4,2006,max,14,Abril
4,2006,max,21,Abril
4,2006,max,25,Abril
4,2006,max,27,Abril
5,2006,max,26,Mayo
5,2006,max,23,Mayo
5,2006,max,20,Mayo
5,2006,max,23,Mayo
5,2006,max,23,Mayo
5,2006,max,23,Mayo
5,2006,max,22,Mayo
5,2006,max,25,Mayo
5,2006,max,28,Mayo
5,2006,max,26,Mayo
5,2006,max,27,Mayo
5,2006,max,26,Mayo
5,2006,max,27,Mayo
5,2006,max,27,Mayo
5,2006,max,26,Mayo
5,2006,max,26,Mayo
5,2006,max,26,Mayo
5,2006,max,31,Mayo
5,2006,max,30,Mayo
5,2006,max,29,Mayo
5,2006,max,23,Mayo
5,2006,max,21,Mayo
5,2006,max,28,Mayo
5,2006,max,33,Mayo
5,2006,max,26,Mayo
5,2006,max,21,Mayo
5,2006,max,19,Mayo
5,2006,max,26,Mayo
5,2006,max,26,Mayo
5,2006,max,29,Mayo
5,2006,max,32,Mayo
6,2006,max,30,Junio
6,2006,max,37,Junio
6,2006,max,40,Junio
6,2006,max,33,Junio
6,2006,max,30,Junio
6,2006,max,26,Junio
6,2006,max,25,Junio
6,2006,max,26,Junio
6,2006,max,24,Junio
6,2006,max,20,Junio
6,2006,max,26,Junio
6,2006,max,27,Junio
6,2006,max,31,Junio
6,2006,max,35,Junio
6,2006,max,29,Junio
6,2006,max,39,Junio
6,2006,max,32,Junio
6,2006,max,32,Junio
6,2006,max,32,Junio
6,2006,max,32,Junio
6,2006,max,32,Junio
6,2006,max,30,Junio
6,2006,max,33,Junio
6,2006,max,37,Junio
6,2006,max,43,Junio
6,2006,max,39,Junio
6,2006,max,40,Junio
6,2006,max,39,Junio
6,2006,max,38,Junio
6,2006,max,39,Junio
7,2006,max,40,Julio
7,2006,max,36,Julio
7,2006,max,34,Julio
7,2006,max,33,Julio
7,2006,max,31,Julio
7,2006,max,34,Julio
7,2006,max,36,Julio
7,2006,max,38,Julio
7,2006,max,38,Julio
7,2006,max,34,Julio
7,2006,max,36,Julio
7,2006,max,39,Julio
7,2006,max,38,Julio
7,2006,max,41,Julio
7,2006,max,43,Julio
7,2006,max,36,Julio
7,2006,max,32,Julio
7,2006,max,33,Julio
7,2006,max,33,Julio
7,2006,max,35,Julio
7,2006,max,38,Julio
7,2006,max,45,Julio
7,2006,max,39,Julio
7,2006,max,39,Julio
7,2006,max,32,Julio
7,2006,max,35,Julio
7,2006,max,32,Julio
7,2006,max,30,Julio
7,2006,max,34,Julio
7,2006,max,29,Julio
7,2006,max,28,Julio
8,2006,max,28,Agosto
8,2006,max,27,Agosto
8,2006,max,26,Agosto
8,2006,max,27,Agosto
8,2006,max,30,Agosto
8,2006,max,28,Agosto
8,2006,max,31,Agosto
8,2006,max,32,Agosto
8,2006,max,37,Agosto
8,2006,max,31,Agosto
8,2006,max,33,Agosto
8,2006,max,32,Agosto
8,2006,max,30,Agosto
8,2006,max,31,Agosto
8,2006,max,29,Agosto
8,2006,max,30,Agosto
8,2006,max,31,Agosto
8,2006,max,33,Agosto
8,2006,max,31,Agosto
8,2006,max,31,Agosto
8,2006,max,34,Agosto
8,2006,max,36,Agosto
8,2006,max,37,Agosto
8,2006,max,38,Agosto
8,2006,max,35,Agosto
8,2006,max,35,Agosto
8,2006,max,40,Agosto
8,2006,max,40,Agosto
8,2006,max,32,Agosto
8,2006,max,36,Agosto
8,2006,max,37,Agosto
9,2006,max,37,Septiembre
9,2006,max,39,Septiembre
9,2006,max,40,Septiembre
9,2006,max,39,Septiembre
9,2006,max,38,Septiembre
9,2006,max,36,Septiembre
9,2006,max,31,Septiembre
9,2006,max,30,Septiembre
9,2006,max,29,Septiembre
9,2006,max,31,Septiembre
9,2006,max,35,Septiembre
9,2006,max,37,Septiembre
9,2006,max,31,Septiembre
9,2006,max,29,Septiembre
9,2006,max,24,Septiembre
9,2006,max,31,Septiembre
9,2006,max,33,Septiembre
9,2006,max,34,Septiembre
9,2006,max,33,Septiembre
9,2006,max,29,Septiembre
9,2006,max,25,Septiembre
9,2006,max,22,Septiembre
9,2006,max,26,Septiembre
9,2006,max,31,Septiembre
9,2006,max,30,Septiembre
9,2006,max,30,Septiembre
9,2006,max,34,Septiembre
9,2006,max,36,Septiembre
9,2006,max,35,Septiembre
9,2006,max,33,Septiembre
10,2006,max,30,Octubre
10,2006,max,30,Octubre
10,2006,max,28,Octubre
10,2006,max,27,Octubre
10,2006,max,21,Octubre
10,2006,max,21,Octubre
10,2006,max,23,Octubre
10,2006,max,23,Octubre
10,2006,max,23,Octubre
10,2006,max,27,Octubre
10,2006,max,23,Octubre
10,2006,max,22,Octubre
10,2006,max,23,Octubre
10,2006,max,18,Octubre
10,2006,max,22,Octubre
10,2006,max,20,Octubre
10,2006,max,20,Octubre
10,2006,max,22,Octubre
10,2006,max,31,Octubre
10,2006,max,31,Octubre
10,2006,max,32,Octubre
10,2006,max,33,Octubre
10,2006,max,34,Octubre
10,2006,max,25,Octubre
10,2006,max,26,Octubre
10,2006,max,31,Octubre
10,2006,max,34,Octubre
10,2006,max,30,Octubre
10,2006,max,26,Octubre
10,2006,max,23,Octubre
10,2006,max,22,Octubre
11,2006,max,24,Noviembre
11,2006,max,30,Noviembre
11,2006,max,29,Noviembre
11,2006,max,34,Noviembre
11,2006,max,34,Noviembre
11,2006,max,35,Noviembre
11,2006,max,33,Noviembre
11,2006,max,31,Noviembre
11,2006,max,22,Noviembre
11,2006,max,28,Noviembre
11,2006,max,24,Noviembre
11,2006,max,25,Noviembre
11,2006,max,26,Noviembre
11,2006,max,23,Noviembre
11,2006,max,32,Noviembre
11,2006,max,31,Noviembre
11,2006,max,32,Noviembre
11,2006,max,32,Noviembre
11,2006,max,35,Noviembre
11,2006,max,32,Noviembre
11,2006,max,27,Noviembre
11,2006,max,27,Noviembre
11,2006,max,23,Noviembre
11,2006,max,18,Noviembre
11,2006,max,17,Noviembre
11,2006,max,17,Noviembre
11,2006,max,15,Noviembre
11,2006,max,13,Noviembre
11,2006,max,18,Noviembre
11,2006,max,21,Noviembre
12,2006,max,26,Diciembre
12,2006,max,27,Diciembre
12,2006,max,26,Diciembre
12,2006,max,27,Diciembre
12,2006,max,24,Diciembre
12,2006,max,26,Diciembre
12,2006,max,31,Diciembre
12,2006,max,26,Diciembre
12,2006,max,21,Diciembre
12,2006,max,17,Diciembre
12,2006,max,22,Diciembre
12,2006,max,23,Diciembre
12,2006,max,27,Diciembre
12,2006,max,26,Diciembre
12,2006,max,23,Diciembre
12,2006,max,14,Diciembre
12,2006,max,13,Diciembre
12,2006,max,15,Diciembre
12,2006,max,15,Diciembre
12,2006,max,16,Diciembre
12,2006,max,19,Diciembre
12,2006,max,19,Diciembre
12,2006,max,21,Diciembre
12,2006,max,24,Diciembre
12,2006,max,28,Diciembre
12,2006,max,29,Diciembre
12,2006,max,14,Diciembre
12,2006,max,16,Diciembre
12,2006,max,20,Diciembre
12,2006,max,21,Diciembre
12,2006,max,18,Diciembre
1,2007,max,22,Enero 
1,2007,max,21,Enero 
1,2007,max,22,Enero 
1,2007,max,16,Enero 
1,2007,max,16,Enero 
1,2007,max,22,Enero 
1,2007,max,20,Enero 
1,2007,max,29,Enero 
1,2007,max,25,Enero 
1,2007,max,21,Enero 
1,2007,max,15,Enero 
1,2007,max,12,Enero 
1,2007,max,8,Enero 
1,2007,max,12,Enero 
1,2007,max,15,Enero 
1,2007,max,17,Enero 
1,2007,max,15,Enero 
1,2007,max,16,Enero 
1,2007,max,16,Enero 
1,2007,max,14,Enero 
1,2007,max,16,Enero 
1,2007,max,18,Enero 
1,2007,max,22,Enero 
1,2007,max,26,Enero 
1,2007,max,25,Enero 
1,2007,max,21,Enero 
1,2007,max,17,Enero 
1,2007,max,19,Enero 
1,2007,max,25,Enero 
1,2007,max,16,Enero 
1,2007,max,12,Enero 
2,2007,max,23,Febrero
2,2007,max,18,Febrero
2,2007,max,23,Febrero
2,2007,max,31,Febrero
2,2007,max,29,Febrero
2,2007,max,26,Febrero
2,2007,max,25,Febrero
2,2007,max,22,Febrero
2,2007,max,22,Febrero
2,2007,max,24,Febrero
2,2007,max,16,Febrero
2,2007,max,18,Febrero
2,2007,max,14,Febrero
2,2007,max,18,Febrero
2,2007,max,24,Febrero
2,2007,max,27,Febrero
2,2007,max,28,Febrero
2,2007,max,28,Febrero
2,2007,max,19,Febrero
2,2007,max,19,Febrero
2,2007,max,21,Febrero
2,2007,max,15,Febrero
2,2007,max,12,Febrero
2,2007,max,19,Febrero
2,2007,max,17,Febrero
2,2007,max,19,Febrero
2,2007,max,13,Febrero
2,2007,max,12,Febrero
3,2007,max,16,Marzo
3,2007,max,21,Marzo
3,2007,max,22,Marzo
3,2007,max,29,Marzo
3,2007,max,28,Marzo
3,2007,max,29,Marzo
3,2007,max,27,Marzo
3,2007,max,27,Marzo
3,2007,max,25,Marzo
3,2007,max,24,Marzo
3,2007,max,33,Marzo
3,2007,max,29,Marzo
3,2007,max,29,Marzo
3,2007,max,27,Marzo
3,2007,max,29,Marzo
3,2007,max,33,Marzo
3,2007,max,32,Marzo
3,2007,max,22,Marzo
3,2007,max,22,Marzo
3,2007,max,20,Marzo
3,2007,max,14,Marzo
3,2007,max,17,Marzo
3,2007,max,21,Marzo
3,2007,max,22,Marzo
3,2007,max,23,Marzo
3,2007,max,22,Marzo
3,2007,max,14,Marzo
3,2007,max,18,Marzo
3,2007,max,24,Marzo
3,2007,max,26,Marzo
3,2007,max,28,Marzo
4,2007,max,28,Abril
4,2007,max,28,Abril
4,2007,max,26,Abril
4,2007,max,26,Abril
4,2007,max,27,Abril
4,2007,max,20,Abril
4,2007,max,18,Abril
4,2007,max,19,Abril
4,2007,max,26,Abril
4,2007,max,25,Abril
4,2007,max,22,Abril
4,2007,max,17,Abril
4,2007,max,24,Abril
4,2007,max,NA,Abril
4,2007,max,23,Abril
4,2007,max,19,Abril
4,2007,max,20,Abril
4,2007,max,15,Abril
4,2007,max,18,Abril
4,2007,max,19,Abril
4,2007,max,20,Abril
4,2007,max,26,Abril
4,2007,max,28,Abril
4,2007,max,22,Abril
