"","FECHA","PRECIPmm","EVAPmm","date","mes","año","tipo","temperatura","Meses"
"18364","03/12/1975","0","2.3",1975-12-03,12,"1975","min",5,"Diciembre"
"18365","04/12/1975","0","2",1975-12-04,12,"1975","min",6,"Diciembre"
"18366","05/12/1975","0","1.6",1975-12-05,12,"1975","min",4,"Diciembre"
"18367","06/12/1975","0","2.4",1975-12-06,12,"1975","min",6,"Diciembre"
"18368","07/12/1975","0","3.6",1975-12-07,12,"1975","min",5,"Diciembre"
"18369","08/12/1975","0","4.1",1975-12-08,12,"1975","min",6.5,"Diciembre"
"18370","09/12/1975","0","4.5",1975-12-09,12,"1975","min",7,"Diciembre"
"18371","10/12/1975","0","1.4",1975-12-10,12,"1975","min",7,"Diciembre"
"18372","11/12/1975","0","2",1975-12-11,12,"1975","min",4,"Diciembre"
"18373","12/12/1975","6","0.1",1975-12-12,12,"1975","min",4.5,"Diciembre"
"18374","13/12/1975","1.5","0.4",1975-12-13,12,"1975","min",4.5,"Diciembre"
"18375","14/12/1975","0","4",1975-12-14,12,"1975","min",4,"Diciembre"
"18376","15/12/1975","0","3.2",1975-12-15,12,"1975","min",4,"Diciembre"
"18377","16/12/1975","0","1.9",1975-12-16,12,"1975","min",0.5,"Diciembre"
"18378","17/12/1975","0","2.3",1975-12-17,12,"1975","min",1,"Diciembre"
"18379","18/12/1975","0","2.6",1975-12-18,12,"1975","min",1,"Diciembre"
"18380","19/12/1975","0","1.1",1975-12-19,12,"1975","min",2,"Diciembre"
"18381","20/12/1975","0","1.1",1975-12-20,12,"1975","min",4,"Diciembre"
"18382","21/12/1975","0","1.8",1975-12-21,12,"1975","min",4,"Diciembre"
"18383","22/12/1975","0","1.2",1975-12-22,12,"1975","min",4.5,"Diciembre"
"18384","23/12/1975","0","1.9",1975-12-23,12,"1975","min",4.5,"Diciembre"
"18385","24/12/1975","0","2.1",1975-12-24,12,"1975","min",3.5,"Diciembre"
"18386","25/12/1975","0","2.8",1975-12-25,12,"1975","min",4.5,"Diciembre"
"18387","26/12/1975","0","3.2",1975-12-26,12,"1975","min",5,"Diciembre"
"18388","27/12/1975","0","3.9",1975-12-27,12,"1975","min",6,"Diciembre"
"18389","28/12/1975","0","5.3",1975-12-28,12,"1975","min",8,"Diciembre"
"18390","29/12/1975","0","4",1975-12-29,12,"1975","min",5,"Diciembre"
"18391","30/12/1975","0","3.5",1975-12-30,12,"1975","min",4.5,"Diciembre"
"18392","31/12/1975","0","0.7",1975-12-31,12,"1975","min",5,"Diciembre"
"18393","01/01/1976","0","0.7",1976-01-01,1,"1976","min",3,"Enero "
"18394","02/01/1976","0","2.3",1976-01-02,1,"1976","min",-3,"Enero "
"18395","03/01/1976","0","2.2",1976-01-03,1,"1976","min",-2,"Enero "
"18396","04/01/1976","0","2.7",1976-01-04,1,"1976","min",0.5,"Enero "
"18397","05/01/1976","0","2.4",1976-01-05,1,"1976","min",2,"Enero "
"18398","06/01/1976","0","1.9",1976-01-06,1,"1976","min",2.5,"Enero "
"18399","07/01/1976","0","3.1",1976-01-07,1,"1976","min",2.5,"Enero "
"18400","08/01/1976","0","4.2",1976-01-08,1,"1976","min",3.5,"Enero "
"18401","09/01/1976","0","2.8",1976-01-09,1,"1976","min",4.5,"Enero "
"18402","10/01/1976","0","2.1",1976-01-10,1,"1976","min",2.5,"Enero "
"18403","11/01/1976","0","3.2",1976-01-11,1,"1976","min",2.5,"Enero "
"18404","12/01/1976","0","3",1976-01-12,1,"1976","min",3,"Enero "
"18405","13/01/1976","0","4.4",1976-01-13,1,"1976","min",3,"Enero "
"18406","14/01/1976","0","6.8",1976-01-14,1,"1976","min",4,"Enero "
"18407","15/01/1976","0","7.2",1976-01-15,1,"1976","min",5,"Enero "
"18408","16/01/1976","0","7.9",1976-01-16,1,"1976","min",7.5,"Enero "
"18409","17/01/1976","0","5.9",1976-01-17,1,"1976","min",9,"Enero "
"18410","18/01/1976","0","5.7",1976-01-18,1,"1976","min",9.5,"Enero "
"18411","19/01/1976","0","7.2",1976-01-19,1,"1976","min",10,"Enero "
"18412","20/01/1976","0","7.2",1976-01-20,1,"1976","min",12.5,"Enero "
"18413","21/01/1976","0","4.8",1976-01-21,1,"1976","min",16.5,"Enero "
"18414","22/01/1976","0","1.6",1976-01-22,1,"1976","min",10.5,"Enero "
"18415","23/01/1976","0","1.9",1976-01-23,1,"1976","min",7,"Enero "
"18416","24/01/1976","0","1.2",1976-01-24,1,"1976","min",5,"Enero "
"18417","25/01/1976","0","4.1",1976-01-25,1,"1976","min",4,"Enero "
"18418","26/01/1976","0","5.1",1976-01-26,1,"1976","min",2.5,"Enero "
"18419","27/01/1976","0","6.5",1976-01-27,1,"1976","min",5,"Enero "
"18420","28/01/1976","0","6.6",1976-01-28,1,"1976","min",7,"Enero "
"18421","29/01/1976","0","6.6",1976-01-29,1,"1976","min",7,"Enero "
"18422","30/01/1976","0","6.2",1976-01-30,1,"1976","min",6,"Enero "
"18423","31/01/1976","0","5.2",1976-01-31,1,"1976","min",6.5,"Enero "
"18424","01/02/1976","0","6.2",1976-02-01,2,"1976","min",7,"Febrero"
"18425","02/02/1976","0","5",1976-02-02,2,"1976","min",6,"Febrero"
"18426","03/02/1976","5.5","0.1",1976-02-03,2,"1976","min",7,"Febrero"
"18427","04/02/1976","16","0.3",1976-02-04,2,"1976","min",9.5,"Febrero"
"18428","05/02/1976","37","0.1",1976-02-05,2,"1976","min",9.5,"Febrero"
"18429","06/02/1976","12.5","0.1",1976-02-06,2,"1976","min",9.5,"Febrero"
"18430","07/02/1976","0.3","1.3",1976-02-07,2,"1976","min",9.5,"Febrero"
"18431","08/02/1976","31.5","0.4",1976-02-08,2,"1976","min",11,"Febrero"
"18432","09/02/1976","2","0.8",1976-02-09,2,"1976","min",10,"Febrero"
"18433","10/02/1976","1.5","1.1",1976-02-10,2,"1976","min",9,"Febrero"
"18434","11/02/1976","0","2.8",1976-02-11,2,"1976","min",7,"Febrero"
"18435","12/02/1976","0.8","2.2",1976-02-12,2,"1976","min",5.5,"Febrero"
"18436","13/02/1976","0","1.4",1976-02-13,2,"1976","min",6,"Febrero"
"18437","14/02/1976","0","2",1976-02-14,2,"1976","min",7,"Febrero"
"18438","15/02/1976","0","3",1976-02-15,2,"1976","min",7,"Febrero"
"18439","16/02/1976","0","2.7",1976-02-16,2,"1976","min",4.5,"Febrero"
"18440","17/02/1976","0","3.1",1976-02-17,2,"1976","min",5,"Febrero"
"18441","18/02/1976","0","3.9",1976-02-18,2,"1976","min",7,"Febrero"
"18442","19/02/1976","0","2.3",1976-02-19,2,"1976","min",6.5,"Febrero"
"18443","20/02/1976","0","6.1",1976-02-20,2,"1976","min",4,"Febrero"
"18444","21/02/1976","0","6.1",1976-02-21,2,"1976","min",4,"Febrero"
"18445","22/02/1976","0","7",1976-02-22,2,"1976","min",6,"Febrero"
"18446","23/02/1976","0","5.7",1976-02-23,2,"1976","min",7,"Febrero"
"18447","24/02/1976","0","1.6",1976-02-24,2,"1976","min",4,"Febrero"
"18448","25/02/1976","0","4.4",1976-02-25,2,"1976","min",3.5,"Febrero"
"18449","26/02/1976","0","6.2",1976-02-26,2,"1976","min",5.5,"Febrero"
"18450","27/02/1976","0","3.6",1976-02-27,2,"1976","min",7.5,"Febrero"
"18451","28/02/1976","0","4.9",1976-02-28,2,"1976","min",7.5,"Febrero"
"18452","29/02/1976","0","3.4",1976-02-29,2,"1976","min",8,"Febrero"
"18453","01/03/1976","11.5","1.3",1976-03-01,3,"1976","min",9,"Marzo"
"18454","02/03/1976","14.5","2.8",1976-03-02,3,"1976","min",5.5,"Marzo"
"18455","03/03/1976","7.5","1.6",1976-03-03,3,"1976","min",5,"Marzo"
"18456","04/03/1976","0.8","0.3",1976-03-04,3,"1976","min",4,"Marzo"
"18457","05/03/1976","0.8","0.7",1976-03-05,3,"1976","min",5,"Marzo"
"18458","06/03/1976","0","3.3",1976-03-06,3,"1976","min",4,"Marzo"
"18459","07/03/1976","0","3.6",1976-03-07,3,"1976","min",2.5,"Marzo"
"18460","08/03/1976","0","2.6",1976-03-08,3,"1976","min",4,"Marzo"
"18461","09/03/1976","0","2",1976-03-09,3,"1976","min",6,"Marzo"
"18462","10/03/1976","2","1.6",1976-03-10,3,"1976","min",5.5,"Marzo"
"18463","11/03/1976","0","2",1976-03-11,3,"1976","min",7,"Marzo"
"18464","12/03/1976","0","6.2",1976-03-12,3,"1976","min",4,"Marzo"
"18465","13/03/1976","0","5.4",1976-03-13,3,"1976","min",3,"Marzo"
"18466","14/03/1976","0","4.9",1976-03-14,3,"1976","min",5,"Marzo"
"18467","15/03/1976","0","6.1",1976-03-15,3,"1976","min",6,"Marzo"
"18468","16/03/1976","0","5.2",1976-03-16,3,"1976","min",7.5,"Marzo"
"18469","17/03/1976","0","3.6",1976-03-17,3,"1976","min",9,"Marzo"
"18470","18/03/1976","0","5.4",1976-03-18,3,"1976","min",7,"Marzo"
"18471","19/03/1976","0","4",1976-03-19,3,"1976","min",8.5,"Marzo"
"18472","20/03/1976","0","6.1",1976-03-20,3,"1976","min",6.5,"Marzo"
"18473","21/03/1976","0","7.1",1976-03-21,3,"1976","min",5,"Marzo"
"18474","22/03/1976","0","7.1",1976-03-22,3,"1976","min",6,"Marzo"
"18475","23/03/1976","0","5.4",1976-03-23,3,"1976","min",7.5,"Marzo"
"18476","24/03/1976","0","6.5",1976-03-24,3,"1976","min",6,"Marzo"
"18477","25/03/1976","0","4.9",1976-03-25,3,"1976","min",6.5,"Marzo"
"18478","26/03/1976","0","8.1",1976-03-26,3,"1976","min",9,"Marzo"
"18479","27/03/1976","0","5.2",1976-03-27,3,"1976","min",6.5,"Marzo"
"18480","28/03/1976","0","3.7",1976-03-28,3,"1976","min",6,"Marzo"
"18481","29/03/1976","0","5.3",1976-03-29,3,"1976","min",5,"Marzo"
"18482","30/03/1976","0","7.7",1976-03-30,3,"1976","min",7,"Marzo"
"18483","31/03/1976","0","7.5",1976-03-31,3,"1976","min",6,"Marzo"
"18484","01/04/1976","0","6.6",1976-04-01,4,"1976","min",7,"Abril"
"18485","02/04/1976","0","5.4",1976-04-02,4,"1976","min",5,"Abril"
"18486","03/04/1976","0.5","4.1",1976-04-03,4,"1976","min",7,"Abril"
"18487","04/04/1976","4.8","2.3",1976-04-04,4,"1976","min",7.5,"Abril"
"18488","05/04/1976","0","2.1",1976-04-05,4,"1976","min",7,"Abril"
"18489","06/04/1976","0","4.8",1976-04-06,4,"1976","min",5.5,"Abril"
"18490","07/04/1976","0","4.8",1976-04-07,4,"1976","min",6,"Abril"
"18491","08/04/1976","0","5.1",1976-04-08,4,"1976","min",9,"Abril"
"18492","09/04/1976","0","5",1976-04-09,4,"1976","min",6,"Abril"
"18493","10/04/1976","0","5.3",1976-04-10,4,"1976","min",6.5,"Abril"
"18494","11/04/1976","1","4.1",1976-04-11,4,"1976","min",7,"Abril"
"18495","12/04/1976","6.5","2.5",1976-04-12,4,"1976","min",9.5,"Abril"
"18496","13/04/1976","4.5","0.2",1976-04-13,4,"1976","min",7.5,"Abril"
"18497","14/04/1976","0.7","3",1976-04-14,4,"1976","min",7.5,"Abril"
"18498","15/04/1976","6.7","0.5",1976-04-15,4,"1976","min",7,"Abril"
"18499","16/04/1976","0","2.9",1976-04-16,4,"1976","min",6,"Abril"
"18500","17/04/1976","0","4",1976-04-17,4,"1976","min",7.5,"Abril"
"18501","18/04/1976","0","4.5",1976-04-18,4,"1976","min",4,"Abril"
"18502","19/04/1976","0","8.3",1976-04-19,4,"1976","min",6.5,"Abril"
"18503","20/04/1976","0","9.5",1976-04-20,4,"1976","min",9.5,"Abril"
"18504","21/04/1976","0","8.1",1976-04-21,4,"1976","min",10.5,"Abril"
"18505","22/04/1976","0","4.2",1976-04-22,4,"1976","min",10.5,"Abril"
"18506","23/04/1976","0","6.2",1976-04-23,4,"1976","min",10,"Abril"
"18507","24/04/1976","0","7.6",1976-04-24,4,"1976","min",10,"Abril"
"18508","25/04/1976","0","7.2",1976-04-25,4,"1976","min",9.5,"Abril"
"18509","26/04/1976","0","6.8",1976-04-26,4,"1976","min",7.5,"Abril"
"18510","27/04/1976","0","5.4",1976-04-27,4,"1976","min",8.5,"Abril"
"18511","28/04/1976","0","5.7",1976-04-28,4,"1976","min",7,"Abril"
"18512","29/04/1976","0","6",1976-04-29,4,"1976","min",7,"Abril"
"18513","30/04/1976","0","9.4",1976-04-30,4,"1976","min",9,"Abril"
"18514","01/05/1976","0","8.7",1976-05-01,5,"1976","min",12,"Mayo"
"18515","02/05/1976","0","5.6",1976-05-02,5,"1976","min",11.5,"Mayo"
"18516","03/05/1976","0","3.2",1976-05-03,5,"1976","min",12,"Mayo"
"18517","04/05/1976","0","4.9",1976-05-04,5,"1976","min",11,"Mayo"
"18518","05/05/1976","0","2.7",1976-05-05,5,"1976","min",11.5,"Mayo"
"18519","06/05/1976","0","3",1976-05-06,5,"1976","min",11,"Mayo"
"18520","07/05/1976","0","1.7",1976-05-07,5,"1976","min",8,"Mayo"
"18521","08/05/1976","0","5.4",1976-05-08,5,"1976","min",9,"Mayo"
"18522","09/05/1976","0","6",1976-05-09,5,"1976","min",11,"Mayo"
"18523","10/05/1976","0","5.8",1976-05-10,5,"1976","min",10.5,"Mayo"
"18524","11/05/1976","0","8.4",1976-05-11,5,"1976","min",13,"Mayo"
"18525","12/05/1976","0","9.2",1976-05-12,5,"1976","min",15,"Mayo"
"18526","13/05/1976","0","9.8",1976-05-13,5,"1976","min",14,"Mayo"
"18527","14/05/1976","0","10.9",1976-05-14,5,"1976","min",15.5,"Mayo"
"18528","15/05/1976","0","6.8",1976-05-15,5,"1976","min",14,"Mayo"
"18529","16/05/1976","0","8.1",1976-05-16,5,"1976","min",6.5,"Mayo"
"18530","17/05/1976","0","6.4",1976-05-17,5,"1976","min",9.5,"Mayo"
"18531","18/05/1976","0","3.7",1976-05-18,5,"1976","min",11.5,"Mayo"
"18532","19/05/1976","0","4.8",1976-05-19,5,"1976","min",12.5,"Mayo"
"18533","20/05/1976","0","4.4",1976-05-20,5,"1976","min",11,"Mayo"
"18534","21/05/1976","0","6.1",1976-05-21,5,"1976","min",10,"Mayo"
"18535","22/05/1976","0","8.9",1976-05-22,5,"1976","min",8,"Mayo"
"18536","23/05/1976","0","6.4",1976-05-23,5,"1976","min",9.5,"Mayo"
"18537","24/05/1976","0","5.2",1976-05-24,5,"1976","min",9,"Mayo"
"18538","25/05/1976","0","5.7",1976-05-25,5,"1976","min",10.5,"Mayo"
"18539","26/05/1976","0","6.3",1976-05-26,5,"1976","min",12,"Mayo"
"18540","27/05/1976","0","6.9",1976-05-27,5,"1976","min",11.5,"Mayo"
"18541","28/05/1976","0","5.9",1976-05-28,5,"1976","min",13,"Mayo"
"18542","29/05/1976","0","3",1976-05-29,5,"1976","min",11,"Mayo"
"18543","30/05/1976","0","7.1",1976-05-30,5,"1976","min",10,"Mayo"
"18544","31/05/1976","0","6.9",1976-05-31,5,"1976","min",8.5,"Mayo"
"18545","01/06/1976","0","6.9",1976-06-01,6,"1976","min",10.5,"Junio"
"18546","02/06/1976","0","5.9",1976-06-02,6,"1976","min",11.5,"Junio"
"18547","03/06/1976","0","7.1",1976-06-03,6,"1976","min",13,"Junio"
"18548","04/06/1976","0","9",1976-06-04,6,"1976","min",9.5,"Junio"
"18549","05/06/1976","0","8.1",1976-06-05,6,"1976","min",8.5,"Junio"
"18550","06/06/1976","0","6.9",1976-06-06,6,"1976","min",9,"Junio"
"18551","07/06/1976","0","8.2",1976-06-07,6,"1976","min",11,"Junio"
"18552","08/06/1976","0","7.1",1976-06-08,6,"1976","min",10,"Junio"
"18553","09/06/1976","0","7.6",1976-06-09,6,"1976","min",11,"Junio"
"18554","10/06/1976","0","4.3",1976-06-10,6,"1976","min",9.5,"Junio"
"18555","11/06/1976","0","7.3",1976-06-11,6,"1976","min",9,"Junio"
"18556","12/06/1976","0","7.7",1976-06-12,6,"1976","min",10,"Junio"
"18557","13/06/1976","0","10.1",1976-06-13,6,"1976","min",11.5,"Junio"
"18558","14/06/1976","0","11.7",1976-06-14,6,"1976","min",13,"Junio"
"18559","15/06/1976","0","13.8",1976-06-15,6,"1976","min",16,"Junio"
"18560","16/06/1976","0","12.3",1976-06-16,6,"1976","min",18,"Junio"
"18561","17/06/1976","0","10.5",1976-06-17,6,"1976","min",14,"Junio"
"18562","18/06/1976","0","10.8",1976-06-18,6,"1976","min",15,"Junio"
"18563","19/06/1976","0","10.8",1976-06-19,6,"1976","min",17,"Junio"
"18564","20/06/1976","0","11.7",1976-06-20,6,"1976","min",17,"Junio"
"18565","21/06/1976","0","10.7",1976-06-21,6,"1976","min",19,"Junio"
"18566","22/06/1976","0","9.8",1976-06-22,6,"1976","min",14,"Junio"
"18567","23/06/1976","0","15.5",1976-06-23,6,"1976","min",16,"Junio"
"18568","24/06/1976","0","13.3",1976-06-24,6,"1976","min",18.5,"Junio"
"18569","25/06/1976","0","13.8",1976-06-25,6,"1976","min",18.5,"Junio"
"18570","26/06/1976","0","14.1",1976-06-26,6,"1976","min",18,"Junio"
"18571","27/06/1976","0","16.9",1976-06-27,6,"1976","min",20,"Junio"
"18572","28/06/1976","0","13.3",1976-06-28,6,"1976","min",20,"Junio"
"18573","29/06/1976","0","12.8",1976-06-29,6,"1976","min",20.5,"Junio"
"18574","30/06/1976","0","13",1976-06-30,6,"1976","min",18,"Junio"
"18575","01/07/1976","0","6.7",1976-07-01,7,"1976","min",13,"Julio"
"18576","02/07/1976","0","7.5",1976-07-02,7,"1976","min",11,"Julio"
"18577","03/07/1976","0","7.2",1976-07-03,7,"1976","min",9.5,"Julio"
"18578","04/07/1976","0","8.8",1976-07-04,7,"1976","min",11.5,"Julio"
"18579","05/07/1976","0","9.3",1976-07-05,7,"1976","min",14,"Julio"
"18580","06/07/1976","0","12.4",1976-07-06,7,"1976","min",18,"Julio"
"18581","07/07/1976","0","12.6",1976-07-07,7,"1976","min",21.5,"Julio"
"18582","08/07/1976","0","9.3",1976-07-08,7,"1976","min",20.5,"Julio"
"18583","09/07/1976","0","9.5",1976-07-09,7,"1976","min",19,"Julio"
"18584","10/07/1976","0","7.4",1976-07-10,7,"1976","min",14,"Julio"
"18585","11/07/1976","0","5.8",1976-07-11,7,"1976","min",16,"Julio"
"18586","12/07/1976","0","4.5",1976-07-12,7,"1976","min",16,"Julio"
"18587","13/07/1976","0","4.9",1976-07-13,7,"1976","min",15.5,"Julio"
"18588","14/07/1976","0","8",1976-07-14,7,"1976","min",15.5,"Julio"
"18589","15/07/1976","0","6.9",1976-07-15,7,"1976","min",15.5,"Julio"
"18590","16/07/1976","0","7.5",1976-07-16,7,"1976","min",13.5,"Julio"
"18591","17/07/1976","0","7.6",1976-07-17,7,"1976","min",15,"Julio"
"18592","18/07/1976","0","5.7",1976-07-18,7,"1976","min",15,"Julio"
"18593","19/07/1976","0","8.3",1976-07-19,7,"1976","min",13,"Julio"
"18594","20/07/1976","0","7.1",1976-07-20,7,"1976","min",14,"Julio"
"18595","21/07/1976","0","7.3",1976-07-21,7,"1976","min",13.5,"Julio"
"18596","22/07/1976","1.5","4.1",1976-07-22,7,"1976","min",14.5,"Julio"
"18597","23/07/1976","0","9.3",1976-07-23,7,"1976","min",15,"Julio"
"18598","24/07/1976","0","8.7",1976-07-24,7,"1976","min",16,"Julio"
"18599","25/07/1976","1.2","4.1",1976-07-25,7,"1976","min",19.5,"Julio"
"18600","26/07/1976","0","4.4",1976-07-26,7,"1976","min",19.5,"Julio"
"18601","27/07/1976","0","7.4",1976-07-27,7,"1976","min",17.5,"Julio"
"18602","28/07/1976","0","6.4",1976-07-28,7,"1976","min",17.5,"Julio"
"18603","29/07/1976","1.2","4.3",1976-07-29,7,"1976","min",17,"Julio"
"18604","30/07/1976","0","6.3",1976-07-30,7,"1976","min",17,"Julio"
"18605","31/07/1976","0","8.1",1976-07-31,7,"1976","min",14.5,"Julio"
"18606","01/08/1976","0","8.2",1976-08-01,8,"1976","min",12,"Agosto"
"18607","02/08/1976","0","6.8",1976-08-02,8,"1976","min",12.5,"Agosto"
"18608","03/08/1976","0","8",1976-08-03,8,"1976","min",13,"Agosto"
"18609","04/08/1976","0","8.9",1976-08-04,8,"1976","min",13,"Agosto"
"18610","05/08/1976","0","8.1",1976-08-05,8,"1976","min",14.5,"Agosto"
"18611","06/08/1976","0","9.9",1976-08-06,8,"1976","min",14,"Agosto"
"18612","07/08/1976","0","11.2",1976-08-07,8,"1976","min",14,"Agosto"
"18613","08/08/1976","0","8.7",1976-08-08,8,"1976","min",13.5,"Agosto"
"18614","09/08/1976","0","9.3",1976-08-09,8,"1976","min",14.5,"Agosto"
"18615","10/08/1976","0","11.8",1976-08-10,8,"1976","min",14,"Agosto"
"18616","11/08/1976","0","12.6",1976-08-11,8,"1976","min",15.5,"Agosto"
"18617","12/08/1976","0","13.9",1976-08-12,8,"1976","min",17.5,"Agosto"
"18618","13/08/1976","0","9.6",1976-08-13,8,"1976","min",15,"Agosto"
"18619","14/08/1976","0","5.7",1976-08-14,8,"1976","min",13,"Agosto"
"18620","15/08/1976","0","7.1",1976-08-15,8,"1976","min",11.5,"Agosto"
"18621","16/08/1976","0","7.1",1976-08-16,8,"1976","min",13.5,"Agosto"
"18622","17/08/1976","0","6.9",1976-08-17,8,"1976","min",10.5,"Agosto"
"18623","18/08/1976","0","7",1976-08-18,8,"1976","min",11,"Agosto"
"18624","19/08/1976","0","7.2",1976-08-19,8,"1976","min",12.5,"Agosto"
"18625","20/08/1976","0","8",1976-08-20,8,"1976","min",14,"Agosto"
"18626","21/08/1976","0","8.3",1976-08-21,8,"1976","min",13,"Agosto"
"18627","22/08/1976","0","8.9",1976-08-22,8,"1976","min",15.5,"Agosto"
"18628","23/08/1976","0","12.3",1976-08-23,8,"1976","min",18.5,"Agosto"
"18629","24/08/1976","0","10.2",1976-08-24,8,"1976","min",19,"Agosto"
"18630","25/08/1976","0","8.4",1976-08-25,8,"1976","min",18,"Agosto"
"18631","26/08/1976","0","11.9",1976-08-26,8,"1976","min",17.5,"Agosto"
"18632","27/08/1976","0","8.7",1976-08-27,8,"1976","min",17.5,"Agosto"
"18633","28/08/1976","0","12.3",1976-08-28,8,"1976","min",19,"Agosto"
"18634","29/08/1976","0.4","9.1",1976-08-29,8,"1976","min",21.5,"Agosto"
"18635","30/08/1976","0","10.2",1976-08-30,8,"1976","min",22.5,"Agosto"
"18636","31/08/1976","0","11",1976-08-31,8,"1976","min",20.5,"Agosto"
"18637","01/09/1976","0","7.4",1976-09-01,9,"1976","min",19,"Septiembre"
"18638","02/09/1976","10","3.1",1976-09-02,9,"1976","min",17.5,"Septiembre"
"18639","03/09/1976","21","4",1976-09-03,9,"1976","min",17.5,"Septiembre"
"18640","04/09/1976","0","5.1",1976-09-04,9,"1976","min",18,"Septiembre"
"18641","05/09/1976","0","4.6",1976-09-05,9,"1976","min",18.5,"Septiembre"
"18642","06/09/1976","0","5.4",1976-09-06,9,"1976","min",18,"Septiembre"
"18643","07/09/1976","0","4.9",1976-09-07,9,"1976","min",17,"Septiembre"
"18644","08/09/1976","0","3.5",1976-09-08,9,"1976","min",19,"Septiembre"
"18645","09/09/1976","26","1.8",1976-09-09,9,"1976","min",20.5,"Septiembre"
"18646","10/09/1976","34.5","4",1976-09-10,9,"1976","min",20,"Septiembre"
"18647","11/09/1976","0.9","3.2",1976-09-11,9,"1976","min",18,"Septiembre"
"18648","12/09/1976","0","3.5",1976-09-12,9,"1976","min",15,"Septiembre"
"18649","13/09/1976","0","3.7",1976-09-13,9,"1976","min",16,"Septiembre"
"18650","14/09/1976","0","2.9",1976-09-14,9,"1976","min",18.5,"Septiembre"
"18651","15/09/1976","0","3.9",1976-09-15,9,"1976","min",16,"Septiembre"
"18652","16/09/1976","0","4.6",1976-09-16,9,"1976","min",16,"Septiembre"
"18653","17/09/1976","0","4.5",1976-09-17,9,"1976","min",15.5,"Septiembre"
"18654","18/09/1976","0","4.2",1976-09-18,9,"1976","min",13,"Septiembre"
"18655","19/09/1976","0","4.8",1976-09-19,9,"1976","min",15,"Septiembre"
"18656","20/09/1976","0","2.1",1976-09-20,9,"1976","min",16.5,"Septiembre"
"18657","21/09/1976","0","3",1976-09-21,9,"1976","min",17,"Septiembre"
"18658","22/09/1976","0","4.9",1976-09-22,9,"1976","min",17,"Septiembre"
"18659","23/09/1976","0","1.9",1976-09-23,9,"1976","min",17.5,"Septiembre"
"18660","24/09/1976","0","2.3",1976-09-24,9,"1976","min",16,"Septiembre"
"18661","25/09/1976","0","2.2",1976-09-25,9,"1976","min",16,"Septiembre"
"18662","26/09/1976","0","3.1",1976-09-26,9,"1976","min",16.5,"Septiembre"
"18663","27/09/1976","0","4.3",1976-09-27,9,"1976","min",16.5,"Septiembre"
"18664","28/09/1976","0","5.3",1976-09-28,9,"1976","min",16.5,"Septiembre"
"18665","29/09/1976","0","4.9",1976-09-29,9,"1976","min",16,"Septiembre"
"18666","30/09/1976","0","4.3",1976-09-30,9,"1976","min",15,"Septiembre"
"18667","01/10/1976","0","4.3",1976-10-01,10,"1976","min",13.5,"Octubre"
"18668","02/10/1976","0","3.6",1976-10-02,10,"1976","min",14,"Octubre"
"18669","03/10/1976","0","3.6",1976-10-03,10,"1976","min",11.5,"Octubre"
"18670","04/10/1976","0","7.5",1976-10-04,10,"1976","min",12.5,"Octubre"
"18671","05/10/1976","0","7.4",1976-10-05,10,"1976","min",13,"Octubre"
"18672","06/10/1976","0","7.3",1976-10-06,10,"1976","min",13,"Octubre"
"18673","07/10/1976","0","9.5",1976-10-07,10,"1976","min",13.5,"Octubre"
"18674","08/10/1976","0","9.3",1976-10-08,10,"1976","min",15,"Octubre"
