"","FECHA","PRECIPmm","EVAPmm","tmin","tmax"
"14121","27/12/1996","0","6.4",8,20
"14122","28/12/1996","0","7.2",4,20
"14123","29/12/1996","0","5.5",1,19
"14124","30/12/1996","0","5.2",1,21
"14125","31/12/1996","0","6.1",1,20
"14126","01/01/1997","0","6.9",2,21
"14127","02/01/1997","0","6.8",1,22
"14128","03/01/1997","0","2.6",1.5,22
"14129","04/01/1997","0","10.2",5,22
"14130","05/01/1997","0","7.2",4.5,22.5
"14131","06/01/1997","0","6.5",5,19
"14132","07/01/1997","0.3","6.1",5,14
"14133","08/01/1997","0","6.2",4,12
"14134","09/01/1997","0","7",-3,10
"14135","10/01/1997","0","3.5",-6,19
"14136","11/01/1997","0","2.4",-7,19
"14137","12/01/1997","0","3.8",-2,18
"14138","13/01/1997","0","3.2",-3,18
"14139","14/01/1997","0","1",-1.5,17.5
"14140","15/01/1997","0","3.3",-2,18
"14141","16/01/1997","0","5.1",-2,17
"14142","17/01/1997","9.8","5.2",2.5,15
"14143","18/01/1997","14.7","7.1",5,8
"14144","19/01/1997","31","1.4",4.5,7
"14145","20/01/1997","0","1.9",1,16
"14146","21/01/1997","0","1",1,20
"14147","22/01/1997","0","7.1",0,21
"14148","23/01/1997","0","6.4",-0.5,21.5
"14149","24/01/1997","0","6.9",0.5,21.5
"14150","25/01/1997","0","6.6",0,21
"14151","26/01/1997","0","5.8",2.5,23
"14152","27/01/1997","0","6.1",4.5,22
"14153","28/01/1997","0","5.3",1,16
"14154","29/01/1997","0","6",0.5,20
"14155","30/01/1997","0","5.9",1,18
"14156","31/01/1997","0","6.2",4.5,21
"14157","01/02/1997","28.2","7.2",5,9
"14158","02/02/1997","0","2.1",-3,16
"14159","03/02/1997","0","3.5",1,18
"14160","04/02/1997","0","3.7",1,20
"14161","05/02/1997","0","7",3,23
"14162","06/02/1997","0","7.6",6.5,22
"14163","07/02/1997","0","7",7,22.5
"14164","08/02/1997","0","7.6",5,22
"14165","09/02/1997","0","8.1",5,21.5
"14166","10/02/1997","0","9.7",5,22
"14167","11/02/1997","0","9.5",5,22.5
"14168","12/02/1997","0","10.7",7.5,21
"14169","13/02/1997","0","11.1",1,20
"14170","14/02/1997","0","12.2",2,14.5
"14171","15/02/1997","0","9.8",-0.5,17
"14172","16/02/1997","0","8",1,20
"14173","17/02/1997","0","6.2",2.5,22
"14174","18/02/1997","0","6.5",4,20
"14175","19/02/1997","0","7.5",8,18
"14176","20/02/1997","0","9.6",2.5,20
"14177","21/02/1997","0","8.2",3,24.5
"14178","22/02/1997","0","8",2,23
"14179","23/02/1997","0","6.2",4,23
"14180","24/02/1997","0","6.9",2,25
"14181","25/02/1997","0","10.4",3,23
"14182","26/02/1997","0","11.5",5,19
"14183","27/02/1997","0","8.1",5,18
"14184","28/02/1997","0","11.3",2.5,22
"14185","01/03/1997","0","9.3",3,21
"14186","02/03/1997","0","10.4",0,24
"14187","03/03/1997","0","8.5",1,26
"14188","04/03/1997","0","6.5",2,27
"14189","05/03/1997","0","11.9",1.5,23.5
"14190","06/03/1997","5.5","8.1",3,26
"14191","07/03/1997","1.5","6.7",6,25
"14192","08/03/1997","0","7.3",7,25
"14193","09/03/1997","0.2","8.6",8,26
"14194","10/03/1997","1.5","7.5",7,22
"14195","11/03/1997","0","4.2",9.5,22
"14196","12/03/1997","0","8.1",6,22
"14197","13/03/1997","0","9.4",6,23
"14198","14/03/1997","0","9.4",5.5,25
"14199","15/03/1997","0.3","10.4",6,22
"14200","16/03/1997","0","8.3",11,25
"14201","17/03/1997","0","8.5",9.5,25
"14202","18/03/1997","0","7.1",10.5,23.5
"14203","19/03/1997","1.5","8.5",10,12
"14204","20/03/1997","0","2.3",4,18
"14205","21/03/1997","0","7.5",4.5,17
"14206","22/03/1997","0.3","7.7",7,20
"14207","23/03/1997","0","8.4",6,23
"14208","24/03/1997","0","9.3",10,23
"14209","25/03/1997","0","11.8",7,19
"14210","26/03/1997","0","8",7,22
"14211","27/03/1997","0","8.6",8,19
"14212","28/03/1997","0","10.7",7,20
"14213","29/03/1997","0","6.9",8,21
"14214","30/03/1997","0","7.2",8,19
"14215","31/03/1997","0.6","7.8",9,20
"14216","01/04/1997","0","2.3",6,21
"14217","02/04/1997","0","9.1",6,22
"14218","03/04/1997","0","10.2",8.5,19
"14219","04/04/1997","0","12.6",8,16
"14220","05/04/1997","0","11.2",4,20
"14221","06/04/1997","0","7.5",6,23
"14222","07/04/1997","2","8.8",7,20.5
"14223","08/04/1997","0.5","1.6",6,18
"14224","09/04/1997","0","9.4",6,22.5
"14225","10/04/1997","0","7.7",8.5,20
"14226","11/04/1997","0","8.8",6,22
"14227","12/04/1997","0","10.4",6,20
"14228","13/04/1997","17.7","6.8",5,18
"14229","14/04/1997","0","0.6",3,20
"14230","15/04/1997","0","3.5",2.5,21
"14231","16/04/1997","0","10.4",7,21
"14232","17/04/1997","0","11",8,21
"14233","18/04/1997","0","8.8",8,23
"14234","19/04/1997","0","8.6",7,25
"14235","20/04/1997","0","7.9",7.5,23
"14236","21/04/1997","0","9.1",8,27
"14237","22/04/1997","0","10.3",8,27.5
"14238","23/04/1997","0","11.6",10,28
"14239","24/04/1997","0","9.9",10,26
"14240","25/04/1997","0","10.3",9,26
"14241","26/04/1997","1","12.8",6,16
"14242","27/04/1997","0","15.1",2,13
"14243","28/04/1997","0","9.3",1,23
"14244","29/04/1997","0","9.5",1,29
"14245","30/04/1997","0","9.9",8,30
"14246","01/05/1997","0","10.8",9,28
"14247","02/05/1997","0","13.2",12,30
"14248","03/05/1997","0","10.5",9,30
"14249","04/05/1997","0","11.1",10,31
"14250","05/05/1997","0.7","9.8",11,31
"14251","06/05/1997","0","8.1",13,31.5
"14252","07/05/1997","1","14",13,26
"14253","08/05/1997","0","9.4",12,25
"14254","09/05/1997","7.3","10.7",12,28
"14255","10/05/1997","2","1.1",9.5,18
"14256","11/05/1997","0","3.7",6.5,22
"14257","12/05/1997","1","9.6",8,25
"14258","13/05/1997","0","6.7",5.5,24
"14259","14/05/1997","0","8.3",5,26
"14260","15/05/1997","0","9.4",10,27
"14261","16/05/1997","0","9.1",8,28
"14262","17/05/1997","0","11.9",9,28
"14263","18/05/1997","0","9.2",10,27
"14264","19/05/1997","0","10.9",11.5,27
"14265","20/05/1997","0","6.2",10,25
"14266","21/05/1997","0","9.4",10.5,26
"14267","22/05/1997","7.3","10.4",10,23
"14268","23/05/1997","0","4.2",9,26
"14269","24/05/1997","0","9.3",9.5,27
"14270","25/05/1997","0","10.6",12,29
"14271","26/05/1997","0","11.3",13,30
"14272","27/05/1997","0","11.1",13,31
"14273","28/05/1997","0","12.8",14,30
"14274","29/05/1997","0","10",11.5,30
"14275","30/05/1997","0","10.5",12,29
"14276","31/05/1997","8.7","10.4",13.5,29
"14277","01/06/1997","0","1.3",12.5,29
"14278","02/06/1997","0","10.9",15,30
"14279","03/06/1997","0","11.3",16,31.5
"14280","04/06/1997","0","12.1",14,32
"14281","05/06/1997","0","12.7",14,28
"14282","06/06/1997","0","9.9",12,30
"14283","07/06/1997","0","14.6",12,30
"14284","08/06/1997","0","11.6",12,30
"14285","09/06/1997","0","12.6",12.5,30
"14286","10/06/1997","2","11.2",12,33
"14287","11/06/1997","0.2","8.9",14,32
"14288","12/06/1997","0","12",15,30
"14289","13/06/1997","42","11.5",16,32
"14290","14/06/1997","0.3","5.1",13.5,30
"14291","15/06/1997","0","6.6",15,31.5
"14292","16/06/1997","0","10.4",15,32
"14293","17/06/1997","0","10.9",16,32
"14294","18/06/1997","4.8","12",15,30
"14295","19/06/1997","0","12.1",15,28
"14296","20/06/1997","2.3","7.7",15,27
"14297","21/06/1997","0","12.5",15,28
"14298","22/06/1997","0.2","11.6",13,27
"14299","23/06/1997","0","12.9",12,29
"14300","24/06/1997","0","10",12.5,28
"14301","25/06/1997","0","10.5",15,29
"14302","26/06/1997","1","11.1",16,27
"14303","27/06/1997","0.3","6.5",15,27
"14304","28/06/1997","12.6","12.2",15,27
"14305","29/06/1997","5","8.9",15.5,28
"14306","30/06/1997","0","0.6",16,28
"14307","01/07/1997","0.8","7.3",16,28
"14308","02/07/1997","14","9.9",16,28.5
"14309","03/07/1997","0.5","9.3",15,27
"14310","04/07/1997","13.8","10.5",15,28
"14311","05/07/1997","0.3","11.1",14,26
"14312","06/07/1997","0","9.2",15,27
"14313","07/07/1997","0","9.2",15,28
"14314","08/07/1997","0","11.7",14.5,29
"14315","09/07/1997","1.3","10.9",15,23
"14316","10/07/1997","6","3.1",14,27
"14317","11/07/1997","0","1.5",14,25
"14318","12/07/1997","0.2","10.4",14,29
"14319","13/07/1997","0.1","11",15,28
"14320","14/07/1997","0","7.5",18,29
"14321","15/07/1997","0.6","14.1",15,27
"14322","16/07/1997","0","15.1",15,28
"14323","17/07/1997","5","11.3",16.5,28
"14324","18/07/1997","0","3",14,26
"14325","19/07/1997","2.6","9.3",14,25
"14326","20/07/1997","25","4.8",14,29
"14327","21/07/1997","0","16.9",15,27
"14328","22/07/1997","0.5","10.2",14,27
"14329","23/07/1997","0","10.2",14,28
"14330","24/07/1997","0","11.4",15,28
"14331","25/07/1997","0.5","10.6",14,28.5
"14332","26/07/1997","0","10.5",15,28
"14333","27/07/1997","1.7","10.2",14,29
"14334","28/07/1997","4","11",15,26
"14335","29/07/1997","0.2","1.4",15,27
"14336","30/07/1997","1","8.4",14,28
"14337","31/07/1997","0.1","5.8",14,28
"14338","01/08/1997","0","9.6",16,29
"14339","02/08/1997","0.3","12.2",17,28
"14340","03/08/1997","2.8","11.7",15,28
"14341","04/08/1997","3.8","7.5",15,26
"14342","05/08/1997","1.7","1.3",15,25
"14343","06/08/1997","0","7.8",15,29
"14344","07/08/1997","0","9.9",15.5,30
"14345","08/08/1997","0","10.4",15,30
"14346","09/08/1997","3.3","10.3",15,30
"14347","10/08/1997","0.3","5.6",14,29
"14348","11/08/1997","0","7.9",15,29
"14349","12/08/1997","0","8.8",15,29
"14350","13/08/1997","1.8","9",15.5,28
"14351","14/08/1997","7.7","5.3",15,27.5
"14352","15/08/1997","0","0.6",15,28
"14353","16/08/1997","0.3","12.1",14,30
"14354","17/08/1997","1.5","14.6",15,29
"14355","18/08/1997","0","8.6",14,28.5
"14356","19/08/1997","0","9.8",14,27
"14357","20/08/1997","0","10.2",15,28
"14358","21/08/1997","0","9.3",13,30
"14359","22/08/1997","0","10.4",13.5,29
"14360","23/08/1997","0","10.3",14,30
"14361","24/08/1997","0","12.5",15,30
"14362","25/08/1997","0","8.9",14.5,27
"14363","26/08/1997","0.3","9.8",16,25.5
"14364","27/08/1997","7.5","9.3",14,27.5
"14365","28/08/1997","18.6","5.1",13,27
"14366","29/08/1997","6.1","15.6",13,25
"14367","30/08/1997","3.8","5.8",14,28
"14368","31/08/1997","0.7","2.8",14,26
"14369","01/09/1997","1.4","4.2",15,26
"14370","02/09/1997","1.3","10.1",14.5,25
"14371","03/09/1997","0","4.5",14,26
"14372","04/09/1997","2.1","8.4",15,26
"14373","05/09/1997","1.1","1.9",14,25
"14374","06/09/1997","7.5","8.1",13,26
"14375","07/09/1997","1.5","6.1",13.5,24
"14376","08/09/1997","8.2","2.4",15,23
"14377","09/09/1997","2.8","5",14,25
"14378","10/09/1997","0","7.4",14,26
"14379","11/09/1997","0","5.7",12,27
"14380","12/09/1997","0","12.5",12,27
"14381","13/09/1997","0","4.2",14,28
"14382","14/09/1997","0","6.7",14.5,27
"14383","15/09/1997","0","13.2",15,29
"14384","16/09/1997","0","7.1",13,29
"14385","17/09/1997","0","9.1",12.5,29
"14386","18/09/1997","0","8.6",12.5,27.5
"14387","19/09/1997","0","6.7",12.5,29
"14388","20/09/1997","0","9.4",13,28
"14389","21/09/1997","0","7.1",12,27
"14390","22/09/1997","2.4","8.8",11,23
"14391","23/09/1997","0","1",11,25
"14392","24/09/1997","0.2","5.9",15,28
"14393","25/09/1997","0","7.4",15,24
"14394","26/09/1997","0","8.2",14,25
"14395","27/09/1997","0","7.8",11,29
"14396","28/09/1997","0","11.2",11,28
"14397","29/09/1997","0","9",10,28.5
"14398","30/09/1997","0","9.6",9,27.5
"14399","01/10/1997","0","9.2",9,27
"14400","02/10/1997","0","9.7",9.5,27
"14401","03/10/1997","0","5.4",11.5,28
"14402","04/10/1997","0","7.8",10,27
"14403","05/10/1997","0","8.8",10,27
"14404","06/10/1997","0","6.2",9,27
"14405","07/10/1997","0","8.1",10.5,28
"14406","08/10/1997","0","10.4",12,28
"14407","09/10/1997","0","8.8",11.5,27
"14408","10/10/1997","5.8","12",14,22
"14409","11/10/1997","1.5","4.8",15,24
"14410","12/10/1997","0","1.1",15,27
"14411","13/10/1997","0","9.2",13,22
"14412","14/10/1997","0","9.7",9,19
"14413","15/10/1997","0","7.2",9,22
"14414","16/10/1997","0","5.6",7,19
"14415","17/10/1997","0","3.6",2,19
"14416","18/10/1997","0","7",2,20
"14417","19/10/1997","0","5.8",2,24
"14418","20/10/1997","0","6.9",2,26
"14419","21/10/1997","0","7.5",6,26
"14420","22/10/1997","0","13.2",6,21
"14421","23/10/1997","0","9.8",6,25
"14422","24/10/1997","0","13.9",10,24
"14423","25/10/1997","0","8.7",10,25
"14424","26/10/1997","0","7.8",9,25
"14425","27/10/1997","0","8.1",8,23
"14426","28/10/1997","0","8.4",10,22.5
"14427","29/10/1997","0","10.7",11.5,23
"14428","30/10/1997","0","6.8",10,25.5
"14429","31/10/1997","0","6.9",8,21
"14430","01/11/1997","0","6.7",7,25
"14431","02/11/1997","0","5.1",9,27
"14432","03/11/1997","0","6.2",6,25
"14433","04/11/1997","0","8",6,25
"14434","05/11/1997","0","4.4",6,25
"14435","06/11/1997","0","5.3",8,25.5
"14436","07/11/1997","7","3.8",9.5,22.5
"14437","08/11/1997","0","1.9",7,22
"14438","09/11/1997","0","4.1",8.5,23
"14439","10/11/1997","1","2.6",8,23
"14440","11/11/1997","17.2","1.9",11.5,14
"14441","12/11/1997","0","2.8",7.5,18
"14442","13/11/1997","0","7.1",8.5,20.5
"14443","14/11/1997","0","8.1",5.5,28
"14444","15/11/1997","0","5.7",1.5,26
"14445","16/11/1997","0","3.6",1.5,26
"14446","17/11/1997","0","5.7",4,25
"14447","18/11/1997","0","3.4",7.5,24.5
"14448","19/11/1997","0","3.2",4,24
"14449","20/11/1997","0","2.8",4,25
"14450","21/11/1997","0","3.2",3.5,24
"14451","22/11/1997","0","3.3",4,22
"14452","23/11/1997","0","2.7",6,22.5
"14453","24/11/1997","0","2.5",6,24
"14454","25/11/1997","0","2.9",6,24
"14455","26/11/1997","0","2.1",5.5,23.5
"14456","27/11/1997","0","3",9.5,21
"14457","28/11/1997","0","1.9",8.5,19
"14458","29/11/1997","0","1.9",2.5,18
"14459","30/11/1997","0","3",4,21
"14460","01/12/1997","0","7.7",2,21.5
"14461","02/12/1997","0","3.1",2.5,17
"14462","03/12/1997","0","2.3",0.5,22
"14463","04/12/1997","0","4.7",0,22
"14464","05/12/1997","0","2.8",2,23.5
"14465","06/12/1997","0","1.7",2,23
"14466","07/12/1997","0","4.2",4,21
"14467","08/12/1997","0","5.5",4,24
"14468","09/12/1997","0","4.3",3.5,24
"14469","10/12/1997","0","3",4,21
"14470","11/12/1997","1.3","6.9",2.5,11
"14471","12/12/1997","0","-7.3",-8,4
"14472","13/12/1997","0","5.1",-10,2.5
"14473","14/12/1997","0","4.7",-10,9
"14474","15/12/1997","0","4",-8,15
"14475","16/12/1997","0","2.7",-7,19
"14476","17/12/1997","0","3.6",-3,16
"14477","18/12/1997","0","5.3",-2,17
"14478","19/12/1997","0","4.1",-2,18
"14479","20/12/1997","0.5","4.7",0.5,18
"14480","21/12/1997","0","7",1,19
"14481","22/12/1997","0","5.8",-2,18
"14482","23/12/1997","0","5.3",-1.5,15.5
"14483","24/12/1997","0","9.1",2.5,19
"14484","25/12/1997","0","2.2",-1,20
"14485","26/12/1997","0","3.8",-3,20
"14486","27/12/1997","0","4",-2,9
"14487","28/12/1997","0","1.5",-4.5,13.5
"14488","29/12/1997","0","0.6",-6,17
"14489","30/12/1997","0","2.7",-5.5,15
"14490","31/12/1997","0","1.5",2,17
"14491","01/01/1998","0","2.4",1,17.5
"14492","02/01/1998","0","3",-1,17.5
"14493","03/01/1998","0","2",2,20
"14494","04/01/1998","0","2.6",3,21.5
"14495","05/01/1998","0","4.4",4,22
"14496","06/01/1998","0","3.2",3,17
"14497","07/01/1998","0","1.9",1,14.5
"14498","08/01/1998","0","1.9",-4,15
"14499","09/01/1998","0","3",-4,19
"14500","10/01/1998","0","2.3",0.5,19
"14501","11/01/1998","0","2.3",1,22
"14502","12/01/1998","0","4.3",2,18
"14503","13/01/1998","0","2.4",-3,20
"14504","14/01/1998","0","3.5",-3,18
"14505","15/01/1998","0","4.6",-3,17
"14506","16/01/1998","0","3.1",-4,21
"14507","17/01/1998","0","1.8",-3,17
"14508","18/01/1998","0","3.3",-1.5,20
"14509","19/01/1998","0","2.3",-1,21
"14510","20/01/1998","0","9.3",4,21
"14511","21/01/1998","0","4",5,21
"14512","22/01/1998","0","3.1",0,22
"14513","23/01/1998","0","3.2",0,22
"14514","24/01/1998","0","3.6",0,18.5
"14515","25/01/1998","0","3.6",0,20
"14516","26/01/1998","0","2.8",-0.5,19
"14517","27/01/1998","0","1.9",-1,20.5
"14518","28/01/1998","0","2.1",2,22
"14519","29/01/1998","0","3.5",4.5,21.5
"14520","30/01/1998","0","3.9",3.5,20
"14521","31/01/1998","0","3.9",2.5,22
"14522","01/02/1998","4.7","7.3",3,16
"14523","02/02/1998","0","3.3",-1,14
"14524","03/02/1998","0","2.9",-4,22
"14525","04/02/1998","0","3.9",3,18
"14526","05/02/1998","0","5.3",4,12.5
"14527","06/02/1998","0","7.8",-1,15
"14528","07/02/1998","0","3.8",1,19
"14529","08/02/1998","0","2.3",0,22.5
"14530","09/02/1998","0","3.3",5,24
"14531","10/02/1998","0","7.9",9,22.5
"14532","11/02/1998","0","7.3",0,23
"14533","12/02/1998","0","5.4",4,23
"14534","13/02/1998","0","5.4",3,17
"14535","14/02/1998","0","4.2",5.5,13
"14536","15/02/1998","0","1.9",4,15.5
"14537","16/02/1998","0","7.2",5,18
"14538","17/02/1998","0","9.4",-2,21
"14539","18/02/1998","0","6.8",4,21
"14540","19/02/1998","0","9.8",-1,20
"14541","20/02/1998","0","4",-1,24
"14542","21/02/1998","0","3.7",1,23
"14543","22/02/1998","0","9.7",2,25
"14544","23/02/1998","0","5.2",2,25
"14545","24/02/1998","0","4.7",3,26
"14546","25/02/1998","0","6.6",11,19
"14547","26/02/1998","0","11.1",8,21
"14548","27/02/1998","0","4.6",8,22.5
"14549","28/02/1998","0","12.2",8,24
"14550","01/03/1998","0","9.5",5,24
"14551","02/03/1998","0","8.5",3.5,25
"14552","03/03/1998","0","7.5",3.5,25
"14553","04/03/1998","0","6.3",5,25.5
"14554","05/03/1998","0","10.3",4.5,24.5
"14555","06/03/1998","0","5.8",8.5,24
"14556","07/03/1998","0","11",3,25
"14557","08/03/1998","0","7.1",5,23
"14558","09/03/1998","0","9.1",2,22
"14559","10/03/1998","0","13.2",3,24
"14560","11/03/1998","0","3.2",6,21.5
"14561","12/03/1998","0","4.4",3,21.5
"14562","13/03/1998","0","6.2",4.5,23.5
"14563","14/03/1998","0","3.1",4,22
"14564","15/03/1998","0","6.9",6,21
"14565","16/03/1998","0","4.1",4.5,21
"14566","17/03/1998","0","10.4",2.5,22.5
"14567","18/03/1998","0","5.1",0.5,20
"14568","19/03/1998","0","4.8",5,20
"14569","20/03/1998","0","6",7,25.5
"14570","21/03/1998","0","10.3",11,21
"14571","22/03/1998","0","4.2",5,22
"14572","23/03/1998","0","3.2",3.5,26
"14573","24/03/1998","0","4.5",8,30
"14574","25/03/1998","0","6.8",10,30.5
"14575","26/03/1998","0","7.7",12,30
"14576","27/03/1998","0","9.6",8,28.5
"14577","28/03/1998","0","3.7",7,27
"14578","29/03/1998","0","7.6",5,25.5
"14579","30/03/1998","0","10.1",11.5,23.5
"14580","31/03/1998","0","6.5",3.5,20.5
"14581","01/04/1998","0","6.1",4,25.5
"14582","02/04/1998","0","7.4",5.5,27
"14583","03/04/1998","0","7.3",6,28
"14584","04/04/1998","0","6.6",5,30
"14585","05/04/1998","0","10",10,29
"14586","06/04/1998","0","6.6",8,28
"14587","07/04/1998","0","5.9",6.5,28
"14588","08/04/1998","0","10.3",4,30
"14589","09/04/1998","0","5",6,28
"14590","10/04/1998","0","6.5",8.5,30
"14591","11/04/1998","0","Nulo",9,29.5
"14592","12/04/1998","0","Nulo",10,28
"14593","13/04/1998","0","Nulo",12.5,29
"14594","14/04/1998","0","Nulo",12,30
"14595","15/04/1998","0","11.1",12,30
"14596","16/04/1998","0","11.6",13,28
"14597","17/04/1998","0","9.8",14.5,26
"14598","18/04/1998","0","8.9",8,27
"14599","19/04/1998","0","6.7",8,27
"14600","20/04/1998","0","7.1",9,28.5
"14601","21/04/1998","0","8.2",10,28
"14602","22/04/1998","0","6.3",11,27
"14603","23/04/1998","0","5.3",11,29
"14604","24/04/1998","0","8.5",12,28.5
"14605","25/04/1998","0","11.1",12,27
"14606","26/04/1998","0","8.1",13,26
"14607","27/04/1998","0","10.2",5.5,28
"14608","28/04/1998","0","3.6",8.5,27
"14609","29/04/1998","0","6.4",8.5,26
"14610","30/04/1998","0","8.1",9,27
"14611","01/05/1998","0","4",8.5,28
"14612","02/05/1998","0","4",11,30.5
"14613","03/05/1998","0","6.1",9.5,31
"14614","04/05/1998","0","Nulo",8,32.5
"14615","05/05/1998","0","Nulo",10,33.5
"14616","06/05/1998","0","Nulo",12,34.5
"14617","07/05/1998","0","Nulo",11.5,35
"14618","08/05/1998","0","9.6",11.5,34.5
"14619","09/05/1998","0","11.2",13.5,32
"14620","10/05/1998","0","15.3",10,34
"14621","11/05/1998","0","12.4",14,31
"14622","12/05/1998","0","3",14,32
"14623","13/05/1998","0","13.6",13,32
"14624","14/05/1998","0","7.2",12,31
"14625","15/05/1998","0","6.8",15,28
"14626","16/05/1998","0","6.3",13,30
"14627","17/05/1998","0","9.1",15,32.5
"14628","18/05/1998","0","14.1",16.5,32.5
"14629","19/05/1998","0","8.1",14,32.5
"14630","20/05/1998","0","6.2",13.5,33
"14631","21/05/1998","0","7.2",14.5,33
"14632","22/05/1998","0","8.9",15.5,32
"14633","23/05/1998","0","7.2",15,33.5
"14634","24/05/1998","0","10.1",15,33
"14635","25/05/1998","0","9",16,32.5
"14636","26/05/1998","0","8.9",16,31
"14637","27/05/1998","0","10.2",12,31
"14638","28/05/1998","0","7.9",13.5,32
"14639","29/05/1998","0","7.6",15,35
"14640","30/05/1998","0","4.3",15,33
"14641","31/05/1998","1","8.1",10,34
"14642","01/06/1998","0","10.2",14,33
"14643","02/06/1998","0","6.5",15,33.5
"14644","03/06/1998","0","6.1",18,34.5
"14645","04/06/1998","0","6.9",18.5,33.5
"14646","05/06/1998","0","9.3",16.5,33
"14647","06/06/1998","0","6.6",15.5,33.5
"14648","07/06/1998","0","9.4",17,35
"14649","08/06/1998","0","3.8",17,25
"14650","09/06/1998","9","5.1",18,26
"14651","10/06/1998","0","2.9",15,29
"14652","11/06/1998","0","6.2",16,27
"14653","12/06/1998","1.4","4.1",18.5,29.5
"14654","13/06/1998","0","3.6",15,31
"14655","14/06/1998","0","7.2",16,32
"14656","15/06/1998","0","8.8",18,33
"14657","16/06/1998","0","9.3",18.5,33.5
"14658","17/06/1998","0","8.7",16.5,30
"14659","18/06/1998","0","5.4",15,31
"14660","19/06/1998","0","7.2",17,29
"14661","20/06/1998","1.2","7.6",15,34
"14662","21/06/1998","12","3.2",14,33.5
"14663","22/06/1998","0","5.4",16,31
"14664","23/06/1998","0","12.1",18,33
"14665","24/06/1998","0","10.9",17,32
"14666","25/06/1998","0","11.4",18.5,32.5
"14667","26/06/1998","0","9.5",16.5,32.5
"14668","27/06/1998","0","5.4",18,33
"14669","28/06/1998","0","13.3",19,32
